ID,ActionTime,Tactic,Server,
615,2019-06-24T08:07:10.812Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:07:10.812Z', 3,8);"
616,2019-06-24T08:07:18.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:07:18.000Z', 0,8);"
617,2019-06-24T08:07:19.458Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:07:19.458Z', 4,8);"
618,2019-06-24T08:09:08.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:09:08.000Z', 0,8);"
619,2019-06-24T08:09:09.014Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:09:09.014Z', 5,8);"
620,2019-06-24T08:09:09.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:09:09.000Z', 0,8);"
621,2019-06-24T08:09:10.018Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:09:10.018Z', 1,9);"
622,2019-06-24T08:10:53.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:10:53.000Z', 0,9);"
623,2019-06-24T08:10:54.961Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:10:54.961Z', 2,9);"
624,2019-06-24T08:11:33.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:11:33.000Z', 0,9);"
625,2019-06-24T08:11:34.593Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:11:34.593Z', 3,9);"
626,2019-06-24T08:12:48.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:12:48.000Z', 0,9);"
627,2019-06-24T08:12:49.931Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:12:49.931Z', 4,9);"
628,2019-06-24T08:14:31.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:14:31.000Z', 0,9);"
629,2019-06-24T08:14:32.194Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:14:32.194Z', 5,9);"
630,2019-06-24T08:14:32.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:14:32.000Z', 0,9);"
631,2019-06-24T08:15:03.202Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:15:03.202Z', 1,1);"
632,2019-06-24T08:15:37.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:15:37.000Z', 0,1);"
633,2019-06-24T08:15:38.288Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:15:38.288Z', 2,1);"
634,2019-06-24T08:17:24.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:17:24.000Z', 0,1);"
635,2019-06-24T08:17:25.186Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:17:25.186Z', 3,1);"
636,2019-06-24T08:18:51.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:18:51.000Z', 0,1);"
637,2019-06-24T08:18:52.152Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:18:52.152Z', 4,1);"
638,2019-06-24T08:21:57.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:21:57.000Z', 0,1);"
639,2019-06-24T08:21:58.670Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:21:58.670Z', 5,1);"
640,2019-06-24T08:21:58.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:21:58.000Z', 0,1);"
641,2019-06-24T08:21:59.679Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:21:59.679Z', 1,2);"
642,2019-06-24T08:23:28.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:23:28.000Z', 0,2);"
643,2019-06-24T08:23:29.710Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:23:29.710Z', 2,2);"
644,2019-06-24T08:24:48.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:24:48.000Z', 0,2);"
645,2019-06-24T08:24:49.408Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:24:49.408Z', 3,2);"
646,2019-06-24T08:25:39.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:25:39.000Z', 0,2);"
647,2019-06-24T08:25:40.129Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:25:40.129Z', 4,2);"
648,2019-06-24T08:28:10.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:28:10.000Z', 0,2);"
649,2019-06-24T08:28:11.138Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:28:11.138Z', 5,2);"
650,2019-06-24T08:28:11.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:28:11.000Z', 0,2);"
651,2019-06-24T08:28:12.146Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:28:12.146Z', 1,3);"
652,2019-06-24T08:29:28.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:29:28.000Z', 0,3);"
653,2019-06-24T08:29:29.278Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:29:29.278Z', 2,3);"
654,2019-06-24T08:30:54.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:30:54.000Z', 0,3);"
655,2019-06-24T08:30:55.215Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:30:55.215Z', 3,3);"
656,2019-06-24T08:33:26.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:33:26.000Z', 0,3);"
657,2019-06-24T08:33:27.539Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:33:27.539Z', 4,3);"
658,2019-06-24T08:35:56.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:35:56.000Z', 0,3);"
659,2019-06-24T08:35:57.588Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:35:57.588Z', 5,3);"
660,2019-06-24T08:35:57.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:35:57.000Z', 0,3);"
661,2019-06-24T08:35:58.598Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:35:58.598Z', 1,4);"
662,2019-06-24T08:39:15.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:39:15.000Z', 0,4);"
663,2019-06-24T08:39:16.984Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:39:16.984Z', 2,4);"
664,2019-06-24T08:40:13.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:40:13.000Z', 0,4);"
665,2019-06-24T08:40:14.995Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:40:14.995Z', 3,4);"
666,2019-06-24T08:40:18.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:40:18.000Z', 0,4);"
667,2019-06-24T08:40:19.915Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:40:19.915Z', 4,4);"
668,2019-06-24T08:43:06.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:43:06.000Z', 0,4);"
669,2019-06-24T08:43:07.969Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:43:07.969Z', 5,4);"
670,2019-06-24T08:43:12.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:43:12.000Z', 0,4);"
671,2019-06-24T08:43:13.975Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:43:13.975Z', 1,5);"
672,2019-06-24T08:44:24.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:44:24.000Z', 0,5);"
673,2019-06-24T08:44:25.597Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:44:25.597Z', 2,5);"
674,2019-06-24T08:44:43.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:44:43.000Z', 0,5);"
675,2019-06-24T08:44:44.707Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:44:44.707Z', 3,5);"
676,2019-06-24T08:44:48.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:44:48.000Z', 0,5);"
677,2019-06-24T08:44:49.957Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:44:49.957Z', 4,5);"
678,2019-06-24T08:48:31.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:48:31.000Z', 0,5);"
679,2019-06-24T08:48:32.332Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:48:32.332Z', 5,5);"
680,2019-06-24T08:48:32.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:48:32.000Z', 0,5);"
681,2019-06-24T08:48:33.337Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:48:33.337Z', 1,6);"
682,2019-06-24T08:55:16.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:55:16.000Z', 0,6);"
683,2019-06-24T08:55:17.223Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:55:17.223Z', 2,6);"
684,2019-06-24T08:55:59.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:55:59.000Z', 0,6);"
685,2019-06-24T08:56:00.619Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:56:00.619Z', 3,6);"
686,2019-06-24T08:58:13.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:58:13.000Z', 0,6);"
687,2019-06-24T08:58:14.384Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T08:58:14.384Z', 4,6);"
688,2019-06-24T09:00:28.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:00:28.000Z', 0,6);"
689,2019-06-24T09:00:29.627Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:00:29.627Z', 5,6);"
690,2019-06-24T09:00:31.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:00:31.000Z', 0,6);"
691,2019-06-24T09:00:32.928Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:00:32.928Z', 1,7);"
692,2019-06-24T09:06:59.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:06:59.000Z', 0,7);"
693,2019-06-24T09:07:00.054Z,2,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:07:00.054Z', 2,7);"
694,2019-06-24T09:07:05.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:07:05.000Z', 0,7);"
695,2019-06-24T09:07:06.662Z,3,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:07:06.662Z', 3,7);"
696,2019-06-24T09:07:12.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:07:12.000Z', 0,7);"
697,2019-06-24T09:07:13.064Z,4,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:07:13.064Z', 4,7);"
698,2019-06-24T09:10:24.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:10:24.000Z', 0,7);"
699,2019-06-24T09:10:25.578Z,5,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:10:25.578Z', 5,7);"
700,2019-06-24T09:10:28.000Z,0,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:10:28.000Z', 0,7);"
701,2019-06-24T09:10:29.295Z,1,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:10:29.295Z', 1,8);"
702,2019-06-24T09:15:43.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:15:43.000Z', 0,8);"
703,2019-06-24T09:15:44.371Z,2,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:15:44.371Z', 2,8);"
704,2019-06-24T09:15:51.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:15:51.000Z', 0,8);"
705,2019-06-24T09:15:52.418Z,3,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:15:52.418Z', 3,8);"
706,2019-06-24T09:16:02.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:16:02.000Z', 0,8);"
707,2019-06-24T09:16:03.351Z,4,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:16:03.351Z', 4,8);"
708,2019-06-24T09:18:59.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:18:59.000Z', 0,8);"
709,2019-06-24T09:19:00.415Z,5,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:19:00.415Z', 5,8);"
710,2019-06-24T09:19:04.000Z,0,8,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:19:04.000Z', 0,8);"
711,2019-06-24T09:19:05.467Z,1,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:19:05.467Z', 1,9);"
712,2019-06-24T09:21:01.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:21:01.000Z', 0,9);"
713,2019-06-24T09:21:02.356Z,2,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:21:02.356Z', 2,9);"
714,2019-06-24T09:21:07.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:21:07.000Z', 0,9);"
715,2019-06-24T09:21:08.818Z,3,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:21:08.818Z', 3,9);"
716,2019-06-24T09:21:12.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:21:12.000Z', 0,9);"
717,2019-06-24T09:21:13.201Z,4,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:21:13.201Z', 4,9);"
718,2019-06-24T09:24:11.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:24:11.000Z', 0,9);"
719,2019-06-24T09:24:12.450Z,5,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:24:12.450Z', 5,9);"
720,2019-06-24T09:24:12.000Z,0,9,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:24:12.000Z', 0,9);"
721,2019-06-24T09:24:43.459Z,1,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:24:43.459Z', 1,1);"
722,2019-06-24T09:25:55.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:25:55.000Z', 0,1);"
723,2019-06-24T09:25:56.347Z,2,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:25:56.347Z', 2,1);"
724,2019-06-24T09:27:03.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:27:03.000Z', 0,1);"
725,2019-06-24T09:27:04.807Z,3,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:27:04.807Z', 3,1);"
726,2019-06-24T09:27:10.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:27:10.000Z', 0,1);"
727,2019-06-24T09:27:11.317Z,4,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:27:11.317Z', 4,1);"
728,2019-06-24T09:30:06.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:30:06.000Z', 0,1);"
729,2019-06-24T09:30:07.363Z,5,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:30:07.363Z', 5,1);"
730,2019-06-24T09:30:23.000Z,0,1,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:30:23.000Z', 0,1);"
731,2019-06-24T09:30:24.461Z,1,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:30:24.461Z', 1,2);"
732,2019-06-24T09:30:58.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:30:58.000Z', 0,2);"
733,2019-06-24T09:30:59.911Z,2,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:30:59.911Z', 2,2);"
734,2019-06-24T09:32:37.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:32:37.000Z', 0,2);"
735,2019-06-24T09:32:38.697Z,3,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:32:38.697Z', 3,2);"
736,2019-06-24T09:33:13.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:33:13.000Z', 0,2);"
737,2019-06-24T09:33:14.425Z,4,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:33:14.425Z', 4,2);"
738,2019-06-24T09:35:26.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:35:26.000Z', 0,2);"
739,2019-06-24T09:35:27.127Z,5,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:35:27.127Z', 5,2);"
740,2019-06-24T09:35:38.000Z,0,2,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:35:38.000Z', 0,2);"
741,2019-06-24T09:35:39.500Z,1,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:35:39.500Z', 1,3);"
742,2019-06-24T09:37:33.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:37:33.000Z', 0,3);"
743,2019-06-24T09:37:34.750Z,2,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:37:34.750Z', 2,3);"
744,2019-06-24T09:37:39.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:37:39.000Z', 0,3);"
745,2019-06-24T09:37:40.202Z,3,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:37:40.202Z', 3,3);"
746,2019-06-24T09:37:47.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:37:47.000Z', 0,3);"
747,2019-06-24T09:37:48.759Z,4,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:37:48.759Z', 4,3);"
748,2019-06-24T09:40:14.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:40:14.000Z', 0,3);"
749,2019-06-24T09:40:15.606Z,5,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:40:15.606Z', 5,3);"
750,2019-06-24T09:40:15.000Z,0,3,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:40:15.000Z', 0,3);"
751,2019-06-24T09:40:16.615Z,1,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:40:16.615Z', 1,4);"
752,2019-06-24T09:54:33.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:54:33.000Z', 0,4);"
753,2019-06-24T09:54:34.891Z,2,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:54:34.891Z', 2,4);"
754,2019-06-24T09:56:43.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:56:43.000Z', 0,4);"
755,2019-06-24T09:56:44.995Z,3,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:56:44.995Z', 3,4);"
756,2019-06-24T09:58:40.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:58:40.000Z', 0,4);"
757,2019-06-24T09:58:41.817Z,4,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T09:58:41.817Z', 4,4);"
758,2019-06-24T10:01:48.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:01:48.000Z', 0,4);"
759,2019-06-24T10:01:49.976Z,5,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:01:49.976Z', 5,4);"
760,2019-06-24T10:01:49.000Z,0,4,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:01:49.000Z', 0,4);"
761,2019-06-24T10:01:50.985Z,1,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:01:50.985Z', 1,5);"
762,2019-06-24T10:03:13.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:03:13.000Z', 0,5);"
763,2019-06-24T10:03:14.083Z,2,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:03:14.083Z', 2,5);"
764,2019-06-24T10:04:35.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:04:35.000Z', 0,5);"
765,2019-06-24T10:04:36.689Z,3,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:04:36.689Z', 3,5);"
766,2019-06-24T10:06:40.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:06:40.000Z', 0,5);"
767,2019-06-24T10:06:41.240Z,4,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:06:41.240Z', 4,5);"
768,2019-06-24T10:08:48.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:08:48.000Z', 0,5);"
769,2019-06-24T10:08:49.677Z,5,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:08:49.677Z', 5,5);"
770,2019-06-24T10:09:00.000Z,0,5,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:09:00.000Z', 0,5);"
771,2019-06-24T10:09:01.037Z,1,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:09:01.037Z', 1,6);"
772,2019-06-24T10:14:43.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:14:43.000Z', 0,6);"
773,2019-06-24T10:14:44.686Z,2,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:14:44.686Z', 2,6);"
774,2019-06-24T10:16:39.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:16:39.000Z', 0,6);"
775,2019-06-24T10:16:40.715Z,3,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:16:40.715Z', 3,6);"
776,2019-06-24T10:16:47.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:16:47.000Z', 0,6);"
777,2019-06-24T10:16:48.435Z,4,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:16:48.435Z', 4,6);"
778,2019-06-24T10:19:36.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:19:36.000Z', 0,6);"
779,2019-06-24T10:19:37.825Z,5,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:19:37.825Z', 5,6);"
780,2019-06-24T10:19:38.000Z,0,6,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:19:38.000Z', 0,6);"
781,2019-06-24T10:19:39.847Z,1,7,"insert into down (ActionTime, Tactic, Server) values ('2019-06-24T10:19:39.847Z', 1,7);"
