ID,ActionTime,Cost1,Cost2,,0
10179,2019-07-22T02:51:55.000Z,1135.83,1384.46,,
10180,2019-07-22T02:51:56.000Z,1135.83,1399.86,,
10181,2019-07-22T02:51:57.000Z,273.81,1398.32,,
10182,2019-07-22T02:51:58.000Z,271.12,1390.62,,
10183,2019-07-22T02:51:59.000Z,277.74,1392.16,,
10184,2019-07-22T02:52:00.000Z,1135.83,1446.06,,
10185,2019-07-22T02:52:01.000Z,274.81,1395.24,,
10186,2019-07-22T02:52:02.000Z,272.73,1398.32,,
10187,2019-07-22T02:52:03.000Z,273.2,1392.16,,
10188,2019-07-22T02:52:04.000Z,1135.83,1392.16,,
10189,2019-07-22T02:52:05.000Z,1135.83,1395.24,,
10190,2019-07-22T02:52:06.000Z,1135.83,1398.32,,
10191,2019-07-22T02:52:07.000Z,1135.83,1395.24,,
10192,2019-07-22T02:52:08.000Z,1135.83,1387.54,,
10193,2019-07-22T02:52:09.000Z,1135.83,1387.54,,
10194,2019-07-22T02:52:10.000Z,1135.83,1384.46,,
10195,2019-07-22T02:52:11.000Z,1135.83,1382.92,,
10196,2019-07-22T02:52:12.000Z,275.89,1407.56,,
10197,2019-07-22T02:52:13.000Z,1135.83,1395.24,,
10198,2019-07-22T02:52:14.000Z,271.04,1382.92,,
10199,2019-07-22T02:52:15.000Z,1135.83,1382.92,,
10200,2019-07-22T02:52:16.000Z,274.04,1398.32,,
10201,2019-07-22T02:52:17.000Z,1135.83,1395.24,,
10202,2019-07-22T02:52:18.000Z,296.3,1506.12,,
10203,2019-07-22T02:52:19.000Z,1135.83,1398.32,,
10204,2019-07-22T02:52:20.000Z,1135.83,1406.02,,
10205,2019-07-22T02:52:21.000Z,1135.83,1415.26,,
10206,2019-07-22T02:52:22.000Z,1135.83,1392.16,,
10207,2019-07-22T02:52:23.000Z,1135.83,1395.24,,
10208,2019-07-22T02:52:24.000Z,273.04,1422.96,,
10209,2019-07-22T02:52:25.000Z,273.12,1392.16,,
10210,2019-07-22T02:52:26.000Z,271.19,1387.54,,
10211,2019-07-22T02:52:27.000Z,274.04,1398.32,,
10212,2019-07-22T02:52:28.000Z,271.04,1392.16,,
10213,2019-07-22T02:52:29.000Z,273.66,1398.32,,
10214,2019-07-22T02:52:30.000Z,273.73,1392.16,,
10215,2019-07-22T02:52:31.000Z,273.5,22716.54,,
10216,2019-07-22T02:52:32.000Z,271.12,1407.56,,
10217,2019-07-22T02:52:33.000Z,274.81,1392.16,,
10218,2019-07-22T02:52:34.000Z,271.81,1402.94,,
10219,2019-07-22T02:52:35.000Z,279.12,1392.16,,
10220,2019-07-22T02:52:36.000Z,271.19,1382.92,,
10221,2019-07-22T02:52:37.000Z,273.66,1392.16,,
10222,2019-07-22T02:52:38.000Z,273.35,1398.32,,
10223,2019-07-22T02:52:39.000Z,271.66,1384.46,,
10224,2019-07-22T02:52:40.000Z,271.19,1382.92,,
10225,2019-07-22T02:52:41.000Z,272.5,1387.54,,
10226,2019-07-22T02:52:42.000Z,274.35,1402.94,,
10227,2019-07-22T02:52:43.000Z,272.66,1390.62,,
10228,2019-07-22T02:52:44.000Z,274.04,1398.32,,
10229,2019-07-22T02:52:45.000Z,280.2,1426.04,,
10230,2019-07-22T02:52:46.000Z,273.43,1392.16,,
10231,2019-07-22T02:52:47.000Z,275.66,1399.86,,
10232,2019-07-22T02:52:48.000Z,272.73,1392.16,,
10233,2019-07-22T02:52:49.000Z,273.43,1395.24,,
10234,2019-07-22T02:52:50.000Z,273.35,1395.24,,
10235,2019-07-22T02:52:51.000Z,273.66,1398.32,,
10236,2019-07-22T02:52:52.000Z,274.66,1395.24,,
10237,2019-07-22T02:52:53.000Z,273.35,1406.02,,
10238,2019-07-22T02:52:54.000Z,273.81,5462.38,,
10239,2019-07-22T02:52:55.000Z,272.89,1390.62,,
10240,2019-07-22T02:52:56.000Z,270.81,1382.92,,
10241,2019-07-22T02:52:58.000Z,273.35,1395.24,,
10242,2019-07-22T02:52:59.000Z,271.66,1387.54,,
10243,2019-07-22T02:53:00.000Z,273.35,1395.24,,
10244,2019-07-22T02:53:01.000Z,303.61,22716.54,,
10245,2019-07-22T02:53:02.000Z,271.5,1387.54,,
10246,2019-07-22T02:53:03.000Z,274.74,1395.24,,
10247,2019-07-22T02:53:04.000Z,271.12,1382.92,,
10248,2019-07-22T02:53:05.000Z,270.65,1387.54,,
10249,2019-07-22T02:53:06.000Z,270.19,1379.84,,
10250,2019-07-22T02:53:07.000Z,272.81,1395.24,,
10251,2019-07-22T02:53:08.000Z,273.35,1395.24,,
10252,2019-07-22T02:53:09.000Z,273.89,1395.24,,
10253,2019-07-22T02:53:10.000Z,273.12,1392.16,,
10254,2019-07-22T02:53:11.000Z,294.14,1496.88,,
10255,2019-07-22T02:53:12.000Z,272.43,1390.62,,
10256,2019-07-22T02:53:13.000Z,272.89,1392.16,,
10257,2019-07-22T02:53:14.000Z,271.81,1379.84,,
10258,2019-07-22T02:53:15.000Z,270.5,1384.46,,
10259,2019-07-22T02:53:16.000Z,273.12,1402.94,,
10260,2019-07-22T02:53:17.000Z,272.73,1390.62,,
10261,2019-07-22T02:53:18.000Z,270.35,1387.54,,
10262,2019-07-22T02:53:19.000Z,275.81,1406.02,,
10263,2019-07-22T02:53:20.000Z,271.5,1384.46,,
10264,2019-07-22T02:53:21.000Z,270.81,1382.92,,
10265,2019-07-22T02:53:22.000Z,271.35,1382.92,,
10266,2019-07-22T02:53:23.000Z,271.35,1387.54,,
10267,2019-07-22T02:53:24.000Z,272.19,1382.92,,
10268,2019-07-22T02:53:25.000Z,292.91,1490.72,,
10269,2019-07-22T02:53:26.000Z,270.35,1379.84,,
10270,2019-07-22T02:53:27.000Z,269.81,1378.3,,
10271,2019-07-22T02:53:28.000Z,270.19,1382.92,,
10272,2019-07-22T02:53:29.000Z,269.96,1372.14,,
10273,2019-07-22T02:53:30.000Z,270.81,1382.92,,
10274,2019-07-22T02:53:31.000Z,270.12,1378.3,,
10275,2019-07-22T02:53:32.000Z,271.04,1382.92,,
10276,2019-07-22T02:53:33.000Z,270.35,1379.84,,
10277,2019-07-22T02:53:34.000Z,270.35,1378.3,,
10278,2019-07-22T02:53:35.000Z,268.11,1367.52,,
10279,2019-07-22T02:53:36.000Z,1135.83,1402.94,,
10280,2019-07-22T02:53:37.000Z,1135.83,1392.16,,
10281,2019-07-22T02:53:38.000Z,273.66,1390.62,,
10282,2019-07-22T02:53:39.000Z,271.66,1387.54,,
10283,2019-07-22T02:53:40.000Z,1135.83,1392.16,,
10284,2019-07-22T02:53:41.000Z,1135.83,2125.2,,
10285,2019-07-22T02:53:42.000Z,295.91,1504.58,,
10286,2019-07-22T02:53:43.000Z,273.35,1379.84,,
10287,2019-07-22T02:53:44.000Z,413.1,2082.08,,
10288,2019-07-22T02:53:45.000Z,419.26,2079,,
10289,2019-07-22T02:53:46.000Z,325.48,1650.88,,
10290,2019-07-22T02:53:47.000Z,351.81,1809.5,,
10291,2019-07-22T02:53:48.000Z,387.46,1892.66,,
10292,2019-07-22T02:53:49.000Z,1135.83,2082.08,,
10293,2019-07-22T02:53:50.000Z,1135.83,2086.7,,
10294,2019-07-22T02:53:51.000Z,1135.83,2091.32,,
10295,2019-07-22T02:53:52.000Z,1135.83,2125.2,,
10296,2019-07-22T02:53:53.000Z,1135.83,2074.38,,
10297,2019-07-22T02:53:54.000Z,1135.83,2371.6,,
10298,2019-07-22T02:53:55.000Z,1135.83,1627.78,,
10299,2019-07-22T02:53:56.000Z,318.32,1612.38,,
10300,2019-07-22T02:53:57.000Z,1135.83,1675.52,,
10301,2019-07-22T02:53:58.000Z,1135.83,2075.92,,
10302,2019-07-22T02:53:59.000Z,1135.83,2079,,
10303,2019-07-22T02:54:00.000Z,318.01,1615.46,,
10304,2019-07-22T02:54:01.000Z,1135.83,1624.7,,
10305,2019-07-22T02:54:02.000Z,349.73,1908.06,,
10306,2019-07-22T02:54:03.000Z,1135.83,1789.48,,
10307,2019-07-22T02:54:04.000Z,339.03,1596.98,,
10308,2019-07-22T02:54:05.000Z,415.41,2159.08,,
10309,2019-07-22T02:54:06.000Z,1135.83,1929.62,,
10310,2019-07-22T02:54:07.000Z,1135.83,1627.78,,
10311,2019-07-22T02:54:08.000Z,372.99,1943.48,,
10312,2019-07-22T02:54:09.000Z,1135.83,1643.18,,
10313,2019-07-22T02:54:10.000Z,1135.83,1710.94,,
10314,2019-07-22T02:54:11.000Z,1135.83,1521.52,,
10315,2019-07-22T02:54:12.000Z,1135.83,1720.18,,
10316,2019-07-22T02:54:13.000Z,1135.83,1635.48,,
10317,2019-07-22T02:54:14.000Z,1135.83,1521.52,,
10318,2019-07-22T02:54:15.000Z,1135.83,1573.88,,
10319,2019-07-22T02:54:16.000Z,1135.83,1521.52,,
10320,2019-07-22T02:54:17.000Z,1135.83,1564.64,,
10321,2019-07-22T02:54:18.000Z,1135.83,1609.3,,
10322,2019-07-22T02:54:19.000Z,1135.83,1778.7,,
10323,2019-07-22T02:54:20.000Z,1135.83,2071.3,,
10324,2019-07-22T02:54:21.000Z,1135.83,2082.08,,
10325,2019-07-22T02:54:22.000Z,1135.83,2079,,
10326,2019-07-22T02:54:23.000Z,1135.83,2063.6,,
10327,2019-07-22T02:54:24.000Z,1135.83,1620.08,,
10328,2019-07-22T02:54:25.000Z,1135.83,1624.7,,
10329,2019-07-22T02:54:26.000Z,319.4,1644.72,,
10330,2019-07-22T02:54:27.000Z,1135.83,1596.98,,
10331,2019-07-22T02:54:28.000Z,1135.83,2074.38,,
10332,2019-07-22T02:54:29.000Z,412.49,2099.02,,
10333,2019-07-22T02:54:30.000Z,1135.83,2091.32,,
10334,2019-07-22T02:54:31.000Z,1135.83,1623.16,,
10335,2019-07-22T02:54:32.000Z,1135.83,1629.32,,
10336,2019-07-22T02:54:33.000Z,1135.83,1609.3,,
10337,2019-07-22T02:54:34.000Z,321.32,1632.4,,
10338,2019-07-22T02:54:35.000Z,334.64,1675.52,,
10339,2019-07-22T02:54:36.000Z,1135.83,1640.1,,
10340,2019-07-22T02:54:37.000Z,318.01,1620.08,,
10341,2019-07-22T02:54:38.000Z,362.67,1806.42,,
10342,2019-07-22T02:54:39.000Z,378.22,1818.74,,
10343,2019-07-22T02:54:40.000Z,360.67,1821.82,,
10344,2019-07-22T02:54:41.000Z,345.73,1758.68,,
10345,2019-07-22T02:54:42.000Z,358.67,1920.38,,
10346,2019-07-22T02:54:43.000Z,347.42,1769.46,,
10347,2019-07-22T02:54:44.000Z,359.2,1814.12,,
10348,2019-07-22T02:54:45.000Z,413.41,2137.52,,
10349,2019-07-22T02:54:46.000Z,388.39,1814.12,,
10350,2019-07-22T02:54:47.000Z,391.7,1826.44,,
10351,2019-07-22T02:54:48.000Z,362.28,1824.9,,
10352,2019-07-22T02:54:49.000Z,320.7,1617,,
10353,2019-07-22T02:54:50.000Z,321.24,1635.48,,
10354,2019-07-22T02:54:51.000Z,322.24,1627.78,,
10355,2019-07-22T02:54:52.000Z,319.93,1629.32,,
10356,2019-07-22T02:54:53.000Z,416.88,2177.56,,
10357,2019-07-22T02:54:54.000Z,415.11,2099.02,,
10358,2019-07-22T02:54:55.000Z,418.19,2119.04,,
10359,2019-07-22T02:54:56.000Z,418.26,2103.64,,
10360,2019-07-22T02:54:57.000Z,388.77,1943.48,,
10361,2019-07-22T02:54:58.000Z,384.38,1955.8,,
10362,2019-07-22T02:54:59.000Z,385.08,1892.66,,
10363,2019-07-22T02:55:00.000Z,1135.83,1826.44,,
10364,2019-07-22T02:55:01.000Z,1135.83,2217.6,,
10365,2019-07-22T02:55:02.000Z,1135.83,2445.52,,
10366,2019-07-22T02:55:03.000Z,1135.83,1755.6,,
10367,2019-07-22T02:55:04.000Z,1135.83,1692.46,,
10368,2019-07-22T02:55:05.000Z,1135.83,1660.12,,
10369,2019-07-22T02:55:06.000Z,1135.83,1589.28,,
10370,2019-07-22T02:55:07.000Z,301.69,1549.24,,
10371,2019-07-22T02:55:08.000Z,1135.83,1560.02,,
10372,2019-07-22T02:55:09.000Z,1135.83,1675.52,,
10373,2019-07-22T02:55:10.000Z,357.43,1664.74,,
10374,2019-07-22T02:55:11.000Z,269.35,1375.22,,
10375,2019-07-22T02:55:12.000Z,1135.83,1387.54,,
10376,2019-07-22T02:55:13.000Z,1135.83,1375.22,,
10377,2019-07-22T02:55:14.000Z,1135.83,1387.54,,
10378,2019-07-22T02:55:15.000Z,1135.83,1384.46,,
10379,2019-07-22T02:55:16.000Z,270.73,1382.92,,
10380,2019-07-22T02:55:17.000Z,1135.83,1378.3,,
10381,2019-07-22T02:55:18.000Z,271.66,1384.46,,
10382,2019-07-22T02:55:19.000Z,271.89,1384.46,,
10383,2019-07-22T02:55:20.000Z,1135.83,1384.46,,
10384,2019-07-22T02:55:21.000Z,1135.83,1372.14,,
10385,2019-07-22T02:55:22.000Z,270.81,1382.92,,
10386,2019-07-22T02:55:23.000Z,268.73,1372.14,,
10387,2019-07-22T02:55:24.000Z,1135.83,1406.02,,
10388,2019-07-22T02:55:25.000Z,1135.83,1379.84,,
10389,2019-07-22T02:55:27.000Z,1135.83,1375.22,,
10390,2019-07-22T02:55:28.000Z,1135.83,1384.46,,
10391,2019-07-22T02:55:29.000Z,1135.83,1384.46,,
10392,2019-07-22T02:55:30.000Z,270.96,1413.72,,
10393,2019-07-22T02:55:31.000Z,270.65,1379.84,,
10394,2019-07-22T02:55:32.000Z,270.5,1379.84,,
10395,2019-07-22T02:55:33.000Z,272.73,1384.46,,
10396,2019-07-22T02:55:34.000Z,269.81,1379.84,,
10397,2019-07-22T02:55:35.000Z,1135.83,1379.84,,
10398,2019-07-22T02:55:36.000Z,269.04,1370.6,,
10399,2019-07-22T02:55:37.000Z,271.89,1370.6,,
10400,2019-07-22T02:55:38.000Z,291.98,1496.88,,
10401,2019-07-22T02:55:39.000Z,269.11,1438.36,,
10402,2019-07-22T02:55:40.000Z,1135.83,1382.92,,
10403,2019-07-22T02:55:41.000Z,1135.83,1370.6,,
10404,2019-07-22T02:55:42.000Z,271.35,1382.92,,
10405,2019-07-22T02:55:43.000Z,1135.83,1384.46,,
10406,2019-07-22T02:55:44.000Z,1135.83,1375.22,,
10407,2019-07-22T02:55:45.000Z,1135.83,1370.6,,
10408,2019-07-22T02:55:46.000Z,270.81,1382.92,,
10409,2019-07-22T02:55:47.000Z,1135.83,1375.22,,
10410,2019-07-22T02:55:48.000Z,268.96,1372.14,,
10411,2019-07-22T02:55:49.000Z,1135.83,1375.22,,
10412,2019-07-22T02:55:50.000Z,1135.83,1382.92,,
10413,2019-07-22T02:55:51.000Z,1135.83,1378.3,,
10414,2019-07-22T02:55:52.000Z,1135.83,1382.92,,
10415,2019-07-22T02:55:53.000Z,1135.83,1399.86,,
10416,2019-07-22T02:55:54.000Z,272.81,1410.64,,
10417,2019-07-22T02:55:55.000Z,1135.83,1382.92,,
10418,2019-07-22T02:55:56.000Z,275.81,1398.32,,
10419,2019-07-22T02:55:57.000Z,1135.83,1398.32,,
10420,2019-07-22T02:55:58.000Z,1135.83,1395.24,,
10421,2019-07-22T02:55:59.000Z,1135.83,1375.22,,
10422,2019-07-22T02:56:00.000Z,268.73,1364.44,,
10423,2019-07-22T02:56:01.000Z,268.11,1364.44,,
10424,2019-07-22T02:56:02.000Z,1135.83,1372.14,,
10425,2019-07-22T02:56:03.000Z,1135.83,1378.3,,
10426,2019-07-22T02:56:04.000Z,1135.83,1387.54,,
10427,2019-07-22T02:56:05.000Z,271.35,1382.92,,
10428,2019-07-22T02:56:06.000Z,1135.83,1398.32,,
10429,2019-07-22T02:56:07.000Z,277.58,1379.84,,
10430,2019-07-22T02:56:08.000Z,1135.83,1370.6,,
10431,2019-07-22T02:56:09.000Z,1135.83,1372.14,,
10432,2019-07-22T02:56:10.000Z,1135.83,1375.22,,
10433,2019-07-22T02:56:11.000Z,271.66,1384.46,,
10434,2019-07-22T02:56:12.000Z,270.12,1379.84,,
10435,2019-07-22T02:56:13.000Z,271.42,1384.46,,
10436,2019-07-22T02:56:14.000Z,267.81,1370.6,,
10437,2019-07-22T02:56:15.000Z,270.35,1384.46,,
10438,2019-07-22T02:56:16.000Z,270.35,1382.92,,
10439,2019-07-22T02:56:17.000Z,269.35,1370.6,,
10440,2019-07-22T02:56:18.000Z,268.96,1375.22,,
10441,2019-07-22T02:56:19.000Z,268.11,1390.62,,
10442,2019-07-22T02:56:20.000Z,268.65,1367.52,,
10443,2019-07-22T02:56:21.000Z,268.35,1378.3,,
10444,2019-07-22T02:56:22.000Z,268.42,1372.14,,
10445,2019-07-22T02:56:23.000Z,270.35,1378.3,,
10446,2019-07-22T02:56:24.000Z,271.04,1384.46,,
10447,2019-07-22T02:56:25.000Z,271.12,1382.92,,
10448,2019-07-22T02:56:26.000Z,270.04,1379.84,,
10449,2019-07-22T02:56:27.000Z,269.5,1378.3,,
10450,2019-07-22T02:56:28.000Z,270.04,1398.32,,
10451,2019-07-22T02:56:29.000Z,268.5,1367.52,,
10452,2019-07-22T02:56:30.000Z,267.42,1370.6,,
10453,2019-07-22T02:56:31.000Z,271.66,1378.3,,
10454,2019-07-22T02:56:32.000Z,270.81,1382.92,,
10455,2019-07-22T02:56:33.000Z,270.42,1410.64,,
10456,2019-07-22T02:56:34.000Z,267.11,1370.6,,
10457,2019-07-22T02:56:35.000Z,272.89,1402.94,,
10458,2019-07-22T02:56:36.000Z,272.89,1392.16,,
10459,2019-07-22T02:56:37.000Z,277.43,1390.62,,
10460,2019-07-22T02:56:38.000Z,273.12,1395.24,,
10461,2019-07-22T02:56:39.000Z,274.74,1390.62,,
10462,2019-07-22T02:56:40.000Z,270.65,1379.84,,
10463,2019-07-22T02:56:41.000Z,272.81,1395.24,,
10464,2019-07-22T02:56:42.000Z,270.81,1450.68,,
10465,2019-07-22T02:56:43.000Z,271.66,1384.46,,
10466,2019-07-22T02:56:44.000Z,271.81,1384.46,,
10467,2019-07-22T02:56:45.000Z,299.3,1524.6,,
10468,2019-07-22T02:56:46.000Z,271.04,1384.46,,
10469,2019-07-22T02:56:47.000Z,270.04,1379.84,,
10470,2019-07-22T02:56:48.000Z,269.81,1378.3,,
10471,2019-07-22T02:56:49.000Z,271.73,1387.54,,
10472,2019-07-22T02:56:50.000Z,273.66,1395.24,,
10473,2019-07-22T02:56:51.000Z,290.6,1481.48,,
10474,2019-07-22T02:56:52.000Z,270.96,1382.92,,
10475,2019-07-22T02:56:53.000Z,270.19,1378.3,,
10476,2019-07-22T02:56:54.000Z,269.73,1379.84,,
10477,2019-07-22T02:56:55.000Z,270.12,1378.3,,
10478,2019-07-22T02:56:56.000Z,269.19,1382.92,,
10479,2019-07-22T02:56:57.000Z,267.11,1367.52,,
10480,2019-07-22T02:56:58.000Z,1135.83,1415.26,,
10481,2019-07-22T02:56:59.000Z,1135.83,1370.6,,
10482,2019-07-22T02:57:00.000Z,271.04,1382.92,,
10483,2019-07-22T02:57:01.000Z,267.81,1364.44,,
10484,2019-07-22T02:57:02.000Z,1135.83,1372.14,,
10485,2019-07-22T02:57:03.000Z,1135.83,1378.3,,
10486,2019-07-22T02:57:04.000Z,1135.83,1382.92,,
10487,2019-07-22T02:57:05.000Z,1135.83,1518.44,,
10488,2019-07-22T02:57:06.000Z,1135.83,1375.22,,
10489,2019-07-22T02:57:07.000Z,1135.83,1378.3,,
10490,2019-07-22T02:57:08.000Z,273.5,1370.6,,
10491,2019-07-22T02:57:09.000Z,1135.83,1375.22,,
10492,2019-07-22T02:57:10.000Z,1135.83,1378.3,,
10493,2019-07-22T02:57:11.000Z,1135.83,1378.3,,
10494,2019-07-22T02:57:12.000Z,1135.83,1382.92,,
10495,2019-07-22T02:57:13.000Z,1135.83,1501.5,,
10496,2019-07-22T02:57:14.000Z,270.65,1379.84,,
10497,2019-07-22T02:57:15.000Z,1135.83,1364.44,,
10498,2019-07-22T02:57:16.000Z,1135.83,1387.54,,
10499,2019-07-22T02:57:17.000Z,1135.83,1392.16,,
10500,2019-07-22T02:57:18.000Z,1135.83,1556.94,,
10501,2019-07-22T02:57:19.000Z,269.96,1382.92,,
10502,2019-07-22T02:57:20.000Z,1135.83,1378.3,,
10503,2019-07-22T02:57:21.000Z,417.96,2083.62,,
10504,2019-07-22T02:57:22.000Z,411.56,2071.3,,
10505,2019-07-22T02:57:23.000Z,414.72,2082.08,,
10506,2019-07-22T02:57:24.000Z,358.51,1897.28,,
10507,2019-07-22T02:57:25.000Z,320.63,1647.8,,
10508,2019-07-22T02:57:26.000Z,326.79,1643.18,,
10509,2019-07-22T02:57:27.000Z,415.95,2094.4,,
10510,2019-07-22T02:57:28.000Z,413.8,2094.4,,
10511,2019-07-22T02:57:29.000Z,417.11,2097.48,,
10512,2019-07-22T02:57:30.000Z,415.65,2086.7,,
10513,2019-07-22T02:57:31.000Z,429.97,2089.78,,
10514,2019-07-22T02:57:32.000Z,417.57,2208.36,,
10515,2019-07-22T02:57:33.000Z,420.96,2102.1,,
10516,2019-07-22T02:57:34.000Z,435.9,2103.64,,
10517,2019-07-22T02:57:35.000Z,420.42,2097.48,,
10518,2019-07-22T02:57:36.000Z,446.6,2134.44,,
10519,2019-07-22T02:57:37.000Z,380.46,1824.9,,
10520,2019-07-22T02:57:38.000Z,344.88,1766.38,,
10521,2019-07-22T02:57:39.000Z,354.28,1925,,
10522,2019-07-22T02:57:40.000Z,300.84,1532.3,,
10523,2019-07-22T02:57:41.000Z,414.18,2082.08,,
10524,2019-07-22T02:57:42.000Z,452.14,2243.78,,
10525,2019-07-22T02:57:43.000Z,464.39,2411.64,,
10526,2019-07-22T02:57:44.000Z,363.9,1814.12,,
10527,2019-07-22T02:57:45.000Z,334.18,1849.54,,
10528,2019-07-22T02:57:46.000Z,297.53,1513.82,,
10529,2019-07-22T02:57:47.000Z,344.5,1576.96,,
10530,2019-07-22T02:57:48.000Z,314.31,1607.76,,
10531,2019-07-22T02:57:49.000Z,308,1560.02,,
10532,2019-07-22T02:57:50.000Z,297.84,1510.74,,
10533,2019-07-22T02:57:51.000Z,413.57,2079,,
10534,2019-07-22T02:57:52.000Z,414.26,2094.4,,
10535,2019-07-22T02:57:53.000Z,415.8,2102.1,,
10536,2019-07-22T02:57:54.000Z,418.49,2119.04,,
10537,2019-07-22T02:57:55.000Z,1135.83,2091.32,,
10538,2019-07-22T02:57:56.000Z,415.49,2089.78,,
10539,2019-07-22T02:57:57.000Z,418.65,2197.58,,
10540,2019-07-22T02:57:58.000Z,1135.83,2122.12,,
10541,2019-07-22T02:57:59.000Z,1135.83,2102.1,,
10542,2019-07-22T02:58:00.000Z,325.32,1655.5,,
10543,2019-07-22T02:58:01.000Z,323.48,1647.8,,
10544,2019-07-22T02:58:02.000Z,354.43,1798.72,,
10545,2019-07-22T02:58:03.000Z,443.75,2222.22,,
10546,2019-07-22T02:58:04.000Z,1135.83,2462.46,,
10547,2019-07-22T02:58:05.000Z,1135.83,1817.2,,
10548,2019-07-22T02:58:06.000Z,374.53,1778.7,,
10549,2019-07-22T02:58:07.000Z,438.51,1818.74,,
10550,2019-07-22T02:58:09.000Z,350.27,2079,,
10551,2019-07-22T02:58:10.000Z,381.46,1834.14,,
10552,2019-07-22T02:58:11.000Z,1135.83,1829.52,,
10553,2019-07-22T02:58:12.000Z,1135.83,2265.34,,
10554,2019-07-22T02:58:13.000Z,1135.83,2257.64,,
10555,2019-07-22T02:58:14.000Z,1135.83,1627.78,,
10556,2019-07-22T02:58:15.000Z,1135.83,1687.84,,
10557,2019-07-22T02:58:16.000Z,1135.83,1650.88,,
10558,2019-07-22T02:58:17.000Z,409.87,2074.38,,
10559,2019-07-22T02:58:18.000Z,1135.83,2082.08,,
10560,2019-07-22T02:58:19.000Z,1135.83,1635.48,,
10561,2019-07-22T02:58:20.000Z,1135.83,1672.44,,
10562,2019-07-22T02:58:21.000Z,1135.83,1612.38,,
10563,2019-07-22T02:58:22.000Z,482.79,2348.5,,
10564,2019-07-22T02:58:23.000Z,1135.83,1786.4,,
10565,2019-07-22T02:58:24.000Z,1135.83,1801.8,,
10566,2019-07-22T02:58:25.000Z,361.59,1951.18,,
10567,2019-07-22T02:58:26.000Z,356.12,1775.62,,
10568,2019-07-22T02:58:27.000Z,479.94,2306.92,,
10569,2019-07-22T02:58:28.000Z,370.06,1881.88,,
10570,2019-07-22T02:58:29.000Z,360.59,1741.74,,
10571,2019-07-22T02:58:30.000Z,333.02,1644.72,,
10572,2019-07-22T02:58:31.000Z,1135.83,1566.18,,
10573,2019-07-22T02:58:32.000Z,1135.83,1629.32,,
10574,2019-07-22T02:58:33.000Z,1135.83,1766.38,,
10575,2019-07-22T02:58:34.000Z,1135.83,1532.3,,
10576,2019-07-22T02:58:35.000Z,1135.83,1541.54,,
10577,2019-07-22T02:58:36.000Z,1135.83,1532.3,,
10578,2019-07-22T02:58:37.000Z,1135.83,1546.16,,
10579,2019-07-22T02:58:38.000Z,1135.83,1572.34,,
10580,2019-07-22T02:58:39.000Z,1135.83,1536.92,,
10581,2019-07-22T02:58:40.000Z,1135.83,1678.6,,
10582,2019-07-22T02:58:41.000Z,1135.83,1692.46,,
10583,2019-07-22T02:58:42.000Z,1135.83,1524.6,,
10584,2019-07-22T02:58:43.000Z,271.5,1387.54,,
10585,2019-07-22T02:58:44.000Z,1135.83,1375.22,,
10586,2019-07-22T02:58:45.000Z,269.11,1375.22,,
10587,2019-07-22T02:58:46.000Z,270.81,1382.92,,
10588,2019-07-22T02:58:47.000Z,1135.83,1370.6,,
10589,2019-07-22T02:58:48.000Z,1135.83,1384.46,,
10590,2019-07-22T02:58:49.000Z,271.35,1390.62,,
10591,2019-07-22T02:58:50.000Z,271.66,1387.54,,
10592,2019-07-22T02:58:51.000Z,1135.83,1384.46,,
10593,2019-07-22T02:58:52.000Z,1135.83,1392.16,,
10594,2019-07-22T02:58:53.000Z,1135.83,1398.32,,
10595,2019-07-22T02:58:54.000Z,274.04,1426.04,,
10596,2019-07-22T02:58:55.000Z,1135.83,1398.32,,
10597,2019-07-22T02:58:56.000Z,1135.83,1398.32,,
10598,2019-07-22T02:58:57.000Z,1135.83,2106.72,,
10599,2019-07-22T02:58:58.000Z,271.19,1382.92,,
10600,2019-07-22T02:58:59.000Z,1135.83,1399.86,,
10601,2019-07-22T02:59:00.000Z,273.89,1399.86,,
10602,2019-07-22T02:59:01.000Z,272.43,1384.46,,
10603,2019-07-22T02:59:02.000Z,273.89,1398.32,,
10604,2019-07-22T02:59:03.000Z,273.5,1395.24,,
10605,2019-07-22T02:59:04.000Z,274.04,1399.86,,
10606,2019-07-22T02:59:05.000Z,275.35,1392.16,,
10607,2019-07-22T02:59:06.000Z,1135.83,1390.62,,
10608,2019-07-22T02:59:07.000Z,271.42,1384.46,,
10609,2019-07-22T02:59:08.000Z,271.12,1435.28,,
10610,2019-07-22T02:59:09.000Z,271.12,1382.92,,
10611,2019-07-22T02:59:10.000Z,281.9,1392.16,,
10612,2019-07-22T02:59:11.000Z,272.89,1392.16,,
10613,2019-07-22T02:59:12.000Z,273.81,1392.16,,
10614,2019-07-22T02:59:13.000Z,273.81,1399.86,,
10615,2019-07-22T02:59:14.000Z,274.43,1392.16,,
10616,2019-07-22T02:59:15.000Z,271.12,1392.16,,
10617,2019-07-22T02:59:16.000Z,321.01,1629.32,,
10618,2019-07-22T02:59:17.000Z,293.83,1398.32,,
10619,2019-07-22T02:59:18.000Z,271.04,1382.92,,
10620,2019-07-22T02:59:19.000Z,273.2,1395.24,,
10621,2019-07-22T02:59:20.000Z,274.2,1395.24,,
10622,2019-07-22T02:59:21.000Z,272.12,1384.46,,
10623,2019-07-22T02:59:22.000Z,273.81,1399.86,,
10624,2019-07-22T02:59:23.000Z,271.66,1384.46,,
