# timestamp,month,day,hour,minute,second,server,tactic,ping,age of ping(seconds),ping timestamp,latency,cost,reliability
2020-03-21 04:06:16.274335,3,21,4,6,16.274335,3,0,0,0,0,59.61883401870728,29.9,1
2020-03-21 04:06:21.868601,3,21,4,6,21.868600999999998,3,0,0,0,0,5.593510866165161,25.9,1
2020-03-21 04:06:54.915305,3,21,4,6,54.915305000000004,4,1,0.165,674.4844439998269,2020-03-21 03:55:40.430861,16.136452198028564,5.7,1
2020-03-21 04:07:56.935106,3,21,4,7,56.935106,4,0,0,0,0,61.99874019622803,27.5,1
2020-03-21 04:07:57.070898,3,21,4,7,57.070898,4,0,0,0,0,0.030549526214599613,25.9,1
2020-03-21 04:08:55.462642,3,21,4,8,55.462642,4,0,0,0,0,58.391350746154785,29.8,1
2020-03-21 04:09:01.176338,3,21,4,9,1.1763379999999999,4,0,0,0,0,5.71301531791687,27.6,1
2020-03-21 04:09:17.168914,3,21,4,9,17.168914,5,1,0.009000000000000001,622.5806939993054,2020-03-21 03:58:54.588220,9.268316745758057,8.0,1
2020-03-21 04:10:18.245651,3,21,4,10,18.245651,5,0,0,0,0,61.05543661117554,29.3,1
2020-03-21 04:10:18.380615,3,21,4,10,18.380615,5,0,0,0,0,0.02972412109375,22.6,1
2020-03-21 04:11:16.790102,3,21,4,11,16.790102,5,0,0,0,0,58.40911626815796,30.0,1
2020-03-21 04:11:22.457836,3,21,4,11,22.457836,5,0,0,0,0,5.666959285736084,28.5,1
2020-03-21 04:11:28.150936,3,21,4,11,28.150936,6,1,0.025,605.0172990001738,2020-03-21 04:01:23.133637,2.9053196907043457,26.7,1
2020-03-21 04:12:33.777479,3,21,4,12,33.777479,6,0,0,0,0,65.60572814941406,28.1,1
2020-03-21 04:12:33.913320,3,21,4,12,33.91332,6,0,0,0,0,0.030037641525268555,25.5,1
2020-03-21 04:13:32.495713,3,21,4,13,32.495713,6,0,0,0,0,58.5820209980011,29.9,1
2020-03-21 04:13:38.322669,3,21,4,13,38.322669,6,0,0,0,0,5.82624626159668,27.1,1
2020-03-21 04:14:01.173151,3,21,4,14,1.173151,7,1,0.083,610.3701440002769,2020-03-21 04:03:50.803007,9.861591339111328,8.2,1
2020-03-21 04:15:02.607630,3,21,4,15,2.60763,7,0,0,0,0,61.412075996398926,27.3,1
2020-03-21 04:15:02.748508,3,21,4,15,2.748508,7,0,0,0,0,0.030344247817993164,49.1,1
2020-03-21 04:16:00.919110,3,21,4,16,0.91911,7,0,0,0,0,58.17017889022827,29.2,1
2020-03-21 04:16:06.542528,3,21,4,16,6.542528,7,0,0,0,0,5.619977951049805,27.5,1
2020-03-21 04:17:06.282475,3,21,4,17,6.282475,8,1,0.065,644.3104280009866,2020-03-21 04:06:21.972047,29.327490091323853,3.2,1
2020-03-21 04:18:07.461250,3,21,4,18,7.46125,8,0,0,0,0,61.157884120941155,27.7,1
2020-03-21 04:18:07.598106,3,21,4,18,7.598106,8,0,0,0,0,0.029985427856445312,50.0,1
2020-03-21 04:19:05.589197,3,21,4,19,5.589197,8,0,0,0,0,57.990397453308105,29.0,1
2020-03-21 04:19:11.193988,3,21,4,19,11.193988,8,0,0,0,0,5.6040775775909415,26.0,1
2020-03-21 04:19:33.236939,3,21,4,19,33.236939,1,1,0.105,631.9168229997158,2020-03-21 04:09:01.320116,10.840955257415773,6.2,1
2020-03-21 04:20:36.991697,3,21,4,20,36.991697,1,0,0,0,0,63.7318480014801,29.1,1
2020-03-21 04:20:37.149543,3,21,4,20,37.149543,1,0,0,0,0,0.03020763397216797,24.2,1
2020-03-21 04:21:35.215373,3,21,4,21,35.215373,1,0,0,0,0,58.065373659133904,29.7,1
2020-03-21 04:21:40.876854,3,21,4,21,40.876854,1,0,0,0,0,5.660839796066284,26.5,1
2020-03-21 04:22:01.184729,3,21,4,22,1.184729,2,1,0.106,638.5826300010085,2020-03-21 04:11:22.602099,10.145464658737184,9.6,1
2020-03-21 04:23:03.851682,3,21,4,23,3.8516820000000003,2,0,0,0,0,62.64589023590088,30.0,1
2020-03-21 04:23:03.986523,3,21,4,23,3.986523,2,0,0,0,0,0.029866456985473636,25.5,1
2020-03-21 04:24:02.023173,3,21,4,24,2.023173,2,0,0,0,0,58.036292552948,29.7,1
2020-03-21 04:24:07.839747,3,21,4,24,7.839747,2,0,0,0,0,5.815745115280151,26.3,1
2020-03-21 04:25:02.886879,3,21,4,25,2.886879,3,1,0.11900000000000001,684.4010060001165,2020-03-21 04:13:38.485873,43.97026443481445,3.9,1
2020-03-21 04:26:06.643268,3,21,4,26,6.643268,3,0,0,0,0,63.734541177749634,28.6,1
2020-03-21 04:26:06.782149,3,21,4,26,6.782149,3,0,0,0,0,0.0318601131439209,25.5,1
2020-03-21 04:27:07.480436,3,21,4,27,7.480436,3,0,0,0,0,60.69785451889038,30.2,1
2020-03-21 04:27:13.238872,3,21,4,27,13.238872,3,0,0,0,0,5.757763385772705,26.8,1
2020-03-21 04:27:45.170348,3,21,4,27,45.170348,4,1,0.165,698.4236289989203,2020-03-21 04:16:06.746719,16.178627014160153,5.2,1
2020-03-21 04:28:47.776948,3,21,4,28,47.776948,4,0,0,0,0,62.585954904556274,28.7,1
2020-03-21 04:28:47.914094,3,21,4,28,47.914094,4,0,0,0,0,0.0295100212097168,25.5,1
2020-03-21 04:29:46.437877,3,21,4,29,46.437877,4,0,0,0,0,58.52337265014648,29.9,1
2020-03-21 04:29:52.206154,3,21,4,29,52.206154,4,0,0,0,0,5.7674734592437735,27.3,1
2020-03-21 04:30:06.023746,3,21,4,30,6.023746,5,1,0.009000000000000001,654.7823959998786,2020-03-21 04:19:11.241350,5.663161039352418,9.1,1
2020-03-21 04:31:08.611209,3,21,4,31,8.611209,5,0,0,0,0,62.56528949737549,28.4,1
2020-03-21 04:31:08.749606,3,21,4,31,8.749606,5,0,0,0,0,0.03184318542480469,25.5,1
2020-03-21 04:32:06.783639,3,21,4,32,6.783639,5,0,0,0,0,58.03364896774292,28.9,1
2020-03-21 04:32:12.425664,3,21,4,32,12.425664,5,0,0,0,0,5.641284942626952,25.9,1
2020-03-21 04:32:18.334505,3,21,4,32,18.334505,6,1,0.024,637.3900959994644,2020-03-21 04:21:40.944409,3.124875783920288,39.3,1
2020-03-21 04:33:20.325216,3,21,4,33,20.325216,6,0,0,0,0,61.97019553184509,28.1,1
2020-03-21 04:33:20.463510,3,21,4,33,20.46351,6,0,0,0,0,0.031354427337646484,24.1,1
2020-03-21 04:34:18.395551,3,21,4,34,18.395551,6,0,0,0,0,57.9316635131836,29.0,1
2020-03-21 04:34:23.921070,3,21,4,34,23.92107,6,0,0,0,0,5.5248870849609375,26.1,1
2020-03-21 04:34:41.605355,3,21,4,34,41.605355,7,1,0.083,633.6427420005202,2020-03-21 04:24:07.962613,9.042582035064695,10.5,1
2020-03-21 04:35:45.465347,3,21,4,35,45.465347,7,0,0,0,0,63.83799123764038,31.3,1
2020-03-21 04:35:45.601387,3,21,4,35,45.601387,7,0,0,0,0,0.03035426139831543,24.1,1
2020-03-21 04:36:43.725348,3,21,4,36,43.725348,7,0,0,0,0,58.12358379364014,29.5,1
2020-03-21 04:36:49.264958,3,21,4,36,49.264958,7,0,0,0,0,5.538874387741089,26.1,1
2020-03-21 04:37:55.289012,3,21,4,37,55.289012,8,1,0.065,641.7399770002812,2020-03-21 04:27:13.549035,38.44686508178711,2.7,1
2020-03-21 04:38:56.444452,3,21,4,38,56.444452,8,0,0,0,0,61.13445353507996,28.5,1
2020-03-21 04:38:56.582248,3,21,4,38,56.582248,8,0,0,0,0,0.032268762588500984,25.5,1
2020-03-21 04:39:56.749816,3,21,4,39,56.749816,8,0,0,0,0,60.1671826839447,29.1,1
2020-03-21 04:40:03.331202,3,21,4,40,3.331202,8,0,0,0,0,6.5807044506073,29.4,1
2020-03-21 04:40:23.884733,3,21,4,40,23.884733,1,1,0.105,631.5345809999853,2020-03-21 04:29:52.350152,10.596799612045286,7.1,1
2020-03-21 04:41:27.030335,3,21,4,41,27.030335,1,0,0,0,0,63.12375664710999,28.2,1
2020-03-21 04:41:27.166942,3,21,4,41,27.166942,1,0,0,0,0,0.03038954734802246,25.9,1
2020-03-21 04:42:27.978369,3,21,4,42,27.978369,1,0,0,0,0,60.81105589866638,30.7,1
2020-03-21 04:42:34.295234,3,21,4,42,34.295234,1,0,0,0,0,6.3160560131073,29.0,1
2020-03-21 04:42:54.547609,3,21,4,42,54.547609,2,1,0.106,641.9714249987155,2020-03-21 04:32:12.576184,10.078774213790895,9.7,1
2020-03-21 04:43:58.354902,3,21,4,43,58.354902,2,0,0,0,0,63.78669238090515,28.6,1
2020-03-21 04:43:58.489867,3,21,4,43,58.489867,2,0,0,0,0,0.030149459838867188,27.3,1
2020-03-21 04:44:56.993048,3,21,4,44,56.993048,2,0,0,0,0,58.50281071662903,29.2,1
2020-03-21 04:45:02.751663,3,21,4,45,2.7516629999999997,2,0,0,0,0,5.757945537567139,26.8,1
2020-03-21 04:45:39.586506,3,21,4,45,39.586506,3,1,0.12,675.5048489999026,2020-03-21 04:34:24.081657,14.8190655708313,5.3,1
2020-03-21 04:46:41.299981,3,21,4,46,41.299981,3,0,0,0,0,61.69137215614319,28.7,1
2020-03-21 04:46:41.441110,3,21,4,46,41.44111,3,0,0,0,0,0.02964043617248535,50.9,1
2020-03-21 04:47:40.721689,3,21,4,47,40.721689,3,0,0,0,0,59.280086278915405,30.0,1
2020-03-21 04:47:46.296430,3,21,4,47,46.29643,3,0,0,0,0,5.573989391326903,26.2,1
2020-03-21 04:48:15.278035,3,21,4,48,15.278035,4,1,0.14400000000000002,685.8308150004596,2020-03-21 04:36:49.447220,14.087689876556395,5.8,1
2020-03-21 04:49:19.275302,3,21,4,49,19.275302,4,0,0,0,0,63.97579097747803,29.9,1
2020-03-21 04:49:19.410731,3,21,4,49,19.410731,4,0,0,0,0,0.030277490615844727,25.5,1
2020-03-21 04:50:17.542731,3,21,4,50,17.542731,4,0,0,0,0,58.13162589073181,28.7,1
2020-03-21 04:50:23.371157,3,21,4,50,23.371157,4,0,0,0,0,5.827748775482178,26.3,1
2020-03-21 04:50:37.043570,3,21,4,50,37.04357,5,1,0.008,633.65740500018,2020-03-21 04:40:03.386165,5.940014123916626,8.7,1
2020-03-21 04:51:38.485359,3,21,4,51,38.485359,5,0,0,0,0,61.419934511184685,28.1,1
2020-03-21 04:51:38.621872,3,21,4,51,38.621872,5,0,0,0,0,0.0301971435546875,25.9,1
2020-03-21 04:52:37.206770,3,21,4,52,37.20677,5,0,0,0,0,58.58449673652649,30.0,1
2020-03-21 04:52:42.893753,3,21,4,52,42.893753,5,0,0,0,0,5.686156988143921,27.0,1
2020-03-21 04:52:49.274392,3,21,4,52,49.274392,6,1,0.025,614.9165969993919,2020-03-21 04:42:34.357795,3.37052321434021,24.4,1
2020-03-21 04:53:53.377090,3,21,4,53,53.37709,6,0,0,0,0,64.08200597763062,28.2,1
2020-03-21 04:53:53.514662,3,21,4,53,53.514662,6,0,0,0,0,0.03257322311401367,25.5,1
2020-03-21 04:54:53.599996,3,21,4,54,53.599996,6,0,0,0,0,60.08494520187378,31.1,1
2020-03-21 04:54:59.260759,3,21,4,54,59.260759,6,0,0,0,0,5.660091638565064,26.8,1
2020-03-21 04:55:17.422323,3,21,4,55,17.422323,7,1,0.083,614.5472369994968,2020-03-21 04:45:02.875086,9.287665128707888,11.3,1
2020-03-21 04:56:19.645003,3,21,4,56,19.645003,7,0,0,0,0,62.200032711029046,28.7,1
2020-03-21 04:56:19.782824,3,21,4,56,19.782824,7,0,0,0,0,0.031436681747436516,25.9,1
2020-03-21 04:57:19.587454,3,21,4,57,19.587454,7,0,0,0,0,59.804255247116096,29.7,1
2020-03-21 04:57:25.276864,3,21,4,57,25.276864,7,0,0,0,0,5.688694715499878,26.5,1
2020-03-21 04:58:29.951175,3,21,4,58,29.951175,8,1,0.065,643.5520409997553,2020-03-21 04:47:46.399134,35.049680709838874,2.8,1
2020-03-21 04:59:31.698511,3,21,4,59,31.698511,8,0,0,0,0,61.726467847824104,28.8,1
2020-03-21 04:59:31.835790,3,21,4,59,31.83579,8,0,0,0,0,0.030721664428710938,25.5,1
2020-03-21 05:00:30.027021,3,21,5,0,30.027021,8,0,0,0,0,58.19085836410522,30.1,1
2020-03-21 05:00:35.902734,3,21,5,0,35.902734,8,0,0,0,0,5.87500786781311,27.6,1
2020-03-21 05:00:56.532763,3,21,5,0,56.532763,1,1,0.105,633.017777999863,2020-03-21 04:50:23.514985,10.634114742279053,6.4,1
2020-03-21 05:01:58.263732,3,21,5,1,58.263732,1,0,0,0,0,61.70869755744934,27.6,1
2020-03-21 05:01:58.399247,3,21,5,1,58.399247,1,0,0,0,0,0.030040979385375977,24.5,1
2020-03-21 05:02:58.852762,3,21,5,2,58.852762,1,0,0,0,0,60.45310020446777,29.2,1
2020-03-21 05:03:04.476400,3,21,5,3,4.4764,1,0,0,0,0,5.622797012329102,26.1,1
2020-03-21 05:03:24.692285,3,21,5,3,24.692285,2,1,0.10800000000000001,641.6444339994341,2020-03-21 04:52:43.047851,10.05796194076538,9.8,1
2020-03-21 05:04:26.606936,3,21,5,4,26.606936,2,0,0,0,0,61.89390301704407,28.1,1
2020-03-21 05:04:26.745869,3,21,5,4,26.745869,2,0,0,0,0,0.032806396484375,25.5,1
2020-03-21 05:05:25.086009,3,21,5,5,25.086009,2,0,0,0,0,58.339774370193474,30.3,1
2020-03-21 05:05:30.946716,3,21,5,5,30.946716,2,0,0,0,0,5.859897375106812,27.1,1
2020-03-21 05:06:21.656814,3,21,5,6,21.656814,3,1,0.11900000000000001,682.237539999187,2020-03-21 04:54:59.419274,21.474691867828373,3.5,1
2020-03-21 05:07:23.098249,3,21,5,7,23.098249,3,0,0,0,0,61.41916608810425,30.1,1
2020-03-21 05:07:23.240046,3,21,5,7,23.240046,3,0,0,0,0,0.0319058895111084,26.8,1
2020-03-21 05:08:23.239499,3,21,5,8,23.239499,3,0,0,0,0,59.99902606010437,28.8,1
2020-03-21 05:08:28.784856,3,21,5,8,28.784856,3,0,0,0,0,5.5446600914001465,25.9,1
2020-03-21 05:08:56.921595,3,21,5,8,56.921595,4,1,0.14300000000000002,691.4642960000783,2020-03-21 04:57:25.457299,14.51057505607605,5.8,1
2020-03-21 05:09:58.075664,3,21,5,9,58.075664,4,0,0,0,0,61.13327193260193,27.7,1
2020-03-21 05:09:58.211733,3,21,5,9,58.211733,4,0,0,0,0,0.030667543411254883,24.5,1
2020-03-21 05:10:56.670793,3,21,5,10,56.670793,4,0,0,0,0,58.45867156982422,29.5,1
2020-03-21 05:11:02.438784,3,21,5,11,2.438784,4,0,0,0,0,5.767269372940064,26.0,1
2020-03-21 05:11:19.818649,3,21,5,11,19.818649,5,1,0.008,643.8640069998801,2020-03-21 05:00:35.954642,8.104328393936157,8.3,1
2020-03-21 05:12:23.526627,3,21,5,12,23.526627,5,0,0,0,0,63.68585062026978,27.9,1
2020-03-21 05:12:23.670385,3,21,5,12,23.670385,5,0,0,0,0,0.030884742736816406,24.6,1
2020-03-21 05:13:24.324641,3,21,5,13,24.324641,5,0,0,0,0,60.65383815765381,31.5,1
2020-03-21 05:13:30.054068,3,21,5,13,30.054068,5,0,0,0,0,5.728666543960571,28.1,1
2020-03-21 05:13:35.822766,3,21,5,13,35.822766,6,1,0.025,631.2833690010011,2020-03-21 05:03:04.539397,2.9334046840667725,27.6,1
2020-03-21 05:14:39.748676,3,21,5,14,39.748676,6,0,0,0,0,63.90488934516907,29.7,1
2020-03-21 05:14:39.885274,3,21,5,14,39.885274,6,0,0,0,0,0.029935121536254883,25.9,1
2020-03-21 05:15:39.181477,3,21,5,15,39.181477,6,0,0,0,0,59.29580807685852,31.6,1
2020-03-21 05:15:47.216073,3,21,5,15,47.216073,6,0,0,0,0,8.033877849578857,33.7,1
2020-03-21 05:16:06.457743,3,21,5,16,6.457743,7,1,0.083,635.3883570004255,2020-03-21 05:05:31.069386,9.896470069885254,11.9,1
2020-03-21 05:17:10.534115,3,21,5,17,10.534115,7,0,0,0,0,64.05395889282228,31.7,1
2020-03-21 05:17:10.675156,3,21,5,17,10.675156,7,0,0,0,0,0.031632184982299805,50.0,1
2020-03-21 05:18:11.365884,3,21,5,18,11.365884,7,0,0,0,0,60.69026732444763,30.8,1
2020-03-21 05:18:17.229705,3,21,5,18,17.229705,7,0,0,0,0,5.863110065460205,26.6,1
2020-03-21 05:19:32.954800,3,21,5,19,32.9548,8,1,0.064,664.0629859995097,2020-03-21 05:08:28.891814,37.2327139377594,2.3,1
2020-03-21 05:20:34.689113,3,21,5,20,34.689113,8,0,0,0,0,61.71342277526856,28.0,1
2020-03-21 05:20:34.825926,3,21,5,20,34.825926,8,0,0,0,0,0.030014753341674805,24.5,1
2020-03-21 05:21:33.359650,3,21,5,21,33.35965,8,0,0,0,0,58.533345222473145,30.2,1
2020-03-21 05:21:39.205799,3,21,5,21,39.205799,8,0,0,0,0,5.843029022216798,27.8,1
2020-03-21 05:21:59.636086,3,21,5,21,59.636086,1,1,0.105,657.053758000955,2020-03-21 05:11:02.582328,10.291171550750732,7.2,1
2020-03-21 05:23:01.861812,3,21,5,23,1.861812,1,0,0,0,0,62.20373821258545,28.1,1
2020-03-21 05:23:01.998024,3,21,5,23,1.998024,1,0,0,0,0,0.02997708320617676,50.9,1
2020-03-21 05:24:00.469251,3,21,5,24,0.469251,1,0,0,0,0,58.47082901000977,30.5,1
2020-03-21 05:24:06.016816,3,21,5,24,6.016816,1,0,0,0,0,5.5468928813934335,26.9,1
2020-03-21 05:24:26.298865,3,21,5,24,26.298865,2,1,0.106,656.1001590006053,2020-03-21 05:13:30.198706,10.345248460769652,11.0,1
2020-03-21 05:25:28.585374,3,21,5,25,28.585374,2,0,0,0,0,62.26593613624573,28.4,1
2020-03-21 05:25:28.722954,3,21,5,25,28.722954,2,0,0,0,0,0.03182315826416016,25.5,1
2020-03-21 05:26:26.782459,3,21,5,26,26.782459,2,0,0,0,0,58.0591356754303,29.3,1
2020-03-21 05:26:32.363203,3,21,5,26,32.363203,2,0,0,0,0,5.579947710037232,25.9,1
2020-03-21 05:26:54.410146,3,21,5,26,54.410146,3,1,0.11900000000000001,667.0288679990917,2020-03-21 05:15:47.381278,11.019033670425415,6.1,1
2020-03-21 05:27:57.545845,3,21,5,27,57.545845,3,0,0,0,0,63.11381983757019,28.3,1
2020-03-21 05:27:57.682779,3,21,5,27,57.682779,3,0,0,0,0,0.031131982803344727,25.5,1
2020-03-21 05:28:56.151496,3,21,5,28,56.151496,3,0,0,0,0,58.4683244228363,28.7,1
2020-03-21 05:29:01.991588,3,21,5,29,1.9915880000000001,3,0,0,0,0,5.839436054229736,26.7,1
2020-03-21 05:29:30.524895,3,21,5,29,30.524895,4,1,0.14400000000000002,673.1133190002292,2020-03-21 05:18:17.411576,14.427923202514648,6.1,1
2020-03-21 05:30:31.968818,3,21,5,30,31.968818,4,0,0,0,0,61.42336678504944,28.7,1
2020-03-21 05:30:32.107480,3,21,5,30,32.10748,4,0,0,0,0,0.032832860946655266,26.8,1
2020-03-21 05:31:30.462801,3,21,5,31,30.462801,4,0,0,0,0,58.354933500289924,31.4,1
2020-03-21 05:31:36.581539,3,21,5,31,36.581539,4,0,0,0,0,6.118010520935059,28.0,1
2020-03-21 05:31:50.342604,3,21,5,31,50.342604,5,1,0.009000000000000001,611.0825139991939,2020-03-21 05:21:39.260090,4.565514326095581,11.4,1
2020-03-21 05:32:52.559856,3,21,5,32,52.559856,5,0,0,0,0,62.1953022480011,27.9,1
2020-03-21 05:32:52.697150,3,21,5,32,52.69715,5,0,0,0,0,0.030198574066162113,24.1,1
2020-03-21 05:33:53.688781,3,21,5,33,53.688781,5,0,0,0,0,60.99124813079834,30.4,1
2020-03-21 05:34:02.139672,3,21,5,34,2.139672,5,0,0,0,0,8.449963569641112,31.4,1
2020-03-21 05:34:16.148497,3,21,5,34,16.148497,6,1,0.025,610.0690679997206,2020-03-21 05:24:06.079429,7.84729790687561,12.1,1
2020-03-21 05:35:17.198498,3,21,5,35,17.198498,6,0,0,0,0,61.02930474281311,27.3,1
2020-03-21 05:35:17.335284,3,21,5,35,17.335284,6,0,0,0,0,0.030584096908569336,25.5,1
2020-03-21 05:36:15.178014,3,21,5,36,15.178014,6,0,0,0,0,57.84233093261719,30.3,1
2020-03-21 05:36:20.688161,3,21,5,36,20.688161,6,0,0,0,0,5.5091612339019775,25.9,1
2020-03-21 05:36:38.784718,3,21,5,36,38.784718,7,1,0.083,606.2947990000248,2020-03-21 05:26:32.489919,9.424428701400755,10.7,1
2020-03-21 05:37:42.796240,3,21,5,37,42.79624,7,0,0,0,0,63.989184856414795,30.5,1
2020-03-21 05:37:42.931518,3,21,5,37,42.931518,7,0,0,0,0,0.02977275848388672,24.5,1
2020-03-21 05:38:41.138596,3,21,5,38,41.138596,7,0,0,0,0,58.20670175552368,30.0,1
2020-03-21 05:38:46.706998,3,21,5,38,46.706998,7,0,0,0,0,5.567712783813477,26.8,1
2020-03-21 05:39:51.844635,3,21,5,39,51.844635,8,1,0.065,649.6000150013715,2020-03-21 05:29:02.244620,27.652491092681885,2.8,1
2020-03-21 05:40:53.201835,3,21,5,40,53.201835,8,0,0,0,0,61.33665370941162,27.5,1
2020-03-21 05:40:53.340056,3,21,5,40,53.340056,8,0,0,0,0,0.03081345558166504,25.5,1
2020-03-21 05:41:51.302391,3,21,5,41,51.302391,8,0,0,0,0,57.961695909500115,30.3,1
2020-03-21 05:41:57.182739,3,21,5,41,57.182739,8,0,0,0,0,5.879667282104492,27.5,1
2020-03-21 05:42:17.391436,3,21,5,42,17.391436,1,1,0.105,640.6651969999075,2020-03-21 05:31:36.726239,10.186007976531982,7.2,1
2020-03-21 05:43:20.179157,3,21,5,43,20.179157,1,0,0,0,0,62.76567530632019,28.5,1
2020-03-21 05:43:20.315183,3,21,5,43,20.315183,1,0,0,0,0,0.03083038330078125,25.5,1
2020-03-21 05:44:19.243206,3,21,5,44,19.243206,1,0,0,0,0,58.9276385307312,29.7,1
2020-03-21 05:44:24.787562,3,21,5,44,24.787562,1,0,0,0,0,5.543412685394287,26.0,1
2020-03-21 05:44:45.178745,3,21,5,44,45.178745,2,1,0.106,642.8948219995946,2020-03-21 05:34:02.283923,10.247847557067873,9.2,1
2020-03-21 05:45:46.989276,3,21,5,45,46.989276,2,0,0,0,0,61.78997826576233,29.4,1
2020-03-21 05:45:47.125238,3,21,5,45,47.125238,2,0,0,0,0,0.029891014099121094,25.5,1
2020-03-21 05:46:46.272165,3,21,5,46,46.272165,2,0,0,0,0,59.146546125411994,28.8,1
2020-03-21 05:46:51.883971,3,21,5,46,51.883971,2,0,0,0,0,5.611083507537842,25.8,1
2020-03-21 05:47:16.047428,3,21,5,47,16.047428,3,1,0.11900000000000001,655.2000520005822,2020-03-21 05:36:20.847376,12.445861101150513,6.8,1
2020-03-21 05:48:17.324099,3,21,5,48,17.324099,3,0,0,0,0,61.25495409965515,27.9,1
2020-03-21 05:48:17.461402,3,21,5,48,17.461402,3,0,0,0,0,0.0304560661315918,25.5,1
2020-03-21 05:49:17.321019,3,21,5,49,17.321019,3,0,0,0,0,59.85922336578369,29.7,1
2020-03-21 05:49:22.924349,3,21,5,49,22.924349,3,0,0,0,0,5.602437973022461,26.3,1
2020-03-21 05:49:51.688759,3,21,5,49,51.688759,4,1,0.16399999999999998,664.7795149981976,2020-03-21 05:38:46.909244,15.0234215259552,6.0,1
2020-03-21 05:50:52.679533,3,21,5,50,52.679533,4,0,0,0,0,60.97001624107361,28.8,1
2020-03-21 05:50:52.816124,3,21,5,50,52.816124,4,0,0,0,0,0.030478715896606445,24.5,1
2020-03-21 05:51:50.820537,3,21,5,51,50.820537,4,0,0,0,0,58.00400900840759,30.1,1
2020-03-21 05:51:56.327917,3,21,5,51,56.327917,4,0,0,0,0,5.50662088394165,25.6,1
2020-03-21 05:52:09.199488,3,21,5,52,9.199488,5,1,0.009000000000000001,611.9625899996608,2020-03-21 05:41:57.236898,7.126076698303223,12.0,1
2020-03-21 05:53:10.414807,3,21,5,53,10.414807,5,0,0,0,0,61.19319581985474,29.1,1
2020-03-21 05:53:10.551522,3,21,5,53,10.551522,5,0,0,0,0,0.030246257781982425,22.6,1
2020-03-21 05:54:08.642541,3,21,5,54,8.642541,5,0,0,0,0,58.09063410758972,30.2,1
2020-03-21 05:54:14.311801,3,21,5,54,14.311800999999999,5,0,0,0,0,5.66828727722168,26.5,1
2020-03-21 05:54:21.760219,3,21,5,54,21.760219,6,1,0.025,596.9105340000242,2020-03-21 05:44:24.849685,3.8940212726593018,21.5,1
2020-03-21 05:55:23.293570,3,21,5,55,23.29357,6,0,0,0,0,61.51266288757324,27.5,1
2020-03-21 05:55:23.428216,3,21,5,55,23.428216,6,0,0,0,0,0.029920339584350582,24.5,1
2020-03-21 05:56:23.930084,3,21,5,56,23.930084,6,0,0,0,0,60.50144243240357,30.4,1
2020-03-21 05:56:29.586950,3,21,5,56,29.58695,6,0,0,0,0,5.6559810638427725,26.6,1
2020-03-21 05:56:47.532511,3,21,5,56,47.532511,7,1,0.083,595.5186799988151,2020-03-21 05:46:52.013831,8.73859429359436,10.9,1
2020-03-21 05:57:51.097793,3,21,5,57,51.097793,7,0,0,0,0,63.543246507644646,28.0,1
2020-03-21 05:57:51.240496,3,21,5,57,51.240496,7,0,0,0,0,0.033358097076416016,49.1,1
2020-03-21 05:58:52.491874,3,21,5,58,52.491874,7,0,0,0,0,61.25098752975464,28.4,1
2020-03-21 05:58:58.072628,3,21,5,58,58.072628,7,0,0,0,0,5.579901933670044,26.8,1
2020-03-21 06:00:02.155582,3,21,6,0,2.155582,8,1,0.065,639.1274480000138,2020-03-21 05:49:23.028134,37.674471378326416,2.7,1
2020-03-21 06:01:03.813801,3,21,6,1,3.8138009999999998,8,0,0,0,0,61.637511014938354,28.8,1
2020-03-21 06:01:03.953947,3,21,6,1,3.953947,8,0,0,0,0,0.030025959014892575,47.4,1
2020-03-21 06:02:02.250394,3,21,6,2,2.250394,8,0,0,0,0,58.296037435531616,30.0,1
2020-03-21 06:02:07.976609,3,21,6,2,7.976609,8,0,0,0,0,5.725544214248657,26.6,1
2020-03-21 06:02:28.451251,3,21,6,2,28.451251,1,1,0.105,631.9798600003123,2020-03-21 05:51:56.471391,10.29884147644043,6.7,1
2020-03-21 06:03:29.838006,3,21,6,3,29.838006,1,0,0,0,0,61.36479592323303,28.1,1
2020-03-21 06:03:29.973127,3,21,6,3,29.973127,1,0,0,0,0,0.029808998107910163,25.5,1
2020-03-21 06:04:29.243606,3,21,6,4,29.243606,1,0,0,0,0,59.27009725570679,29.8,1
2020-03-21 06:04:35.612072,3,21,6,4,35.612072,1,0,0,0,0,6.367716550827026,29.0,1
2020-03-21 06:04:55.955889,3,21,6,4,55.955889,2,1,0.106,641.5002839993685,2020-03-21 05:54:14.455605,10.438868761062624,9.6,1
2020-03-21 06:05:57.001849,3,21,6,5,57.001849,2,0,0,0,0,61.0251727104187,28.0,1
2020-03-21 06:05:57.141718,3,21,6,5,57.141718,2,0,0,0,0,0.030045509338378906,25.9,1
2020-03-21 06:06:55.957185,3,21,6,6,55.957185,2,0,0,0,0,58.81477642059326,29.7,1
2020-03-21 06:07:01.499922,3,21,6,7,1.499922,2,0,0,0,0,5.540839672088623,26.1,1
2020-03-21 06:07:26.868644,3,21,6,7,26.868644,3,1,0.12,657.1231459993869,2020-03-21 05:56:29.745498,13.370730638504028,6.2,1
2020-03-21 06:08:27.834995,3,21,6,8,27.834995,3,0,0,0,0,60.944016695022576,28.4,1
2020-03-21 06:08:27.973243,3,21,6,8,27.973243,3,0,0,0,0,0.031540870666503906,24.1,1
