timestamp,latency,cost,reliability
2020-21-08 01:21:46.000667,1.7032115459442100,9.2,1
2020-22-08 01:22:19.000493,1.850825548172000,8.6,1
2020-22-08 01:22:49.000490,1.6978647708892800,8.3,1
2020-22-08 01:22:58.000078,1.6934726238250700,10.1,1
2020-24-08 01:24:13.000514,1.824136734008790,8.7,1
2020-24-08 01:24:13.000592,1.7145180702209500,8.0,1
2020-26-08 01:26:43.000496,1.8329370021820100,8.7,1
2020-27-08 01:27:18.000772,1.7565722465515100,10.1,1
2020-31-08 01:31:45.000265,1.7090802192688000,8.8,1
2020-31-08 01:31:57.000102,1.7465276718139600,9.0,1
2020-35-08 01:35:16.000679,1.836336374282840,9.6,1
2020-35-08 01:35:24.000466,1.6923167705535900,9.1,1
2020-36-08 01:36:04.000344,1.901073694229130,9.4,1
2020-38-08 01:38:50.000903,1.7055003643035900,9.6,1
2020-38-08 01:38:58.000572,1.6995463371276900,8.6,1
2020-42-08 01:42:42.000168,1.7059979438781700,8.2,1
2020-43-08 01:43:25.000609,1.6841011047363300,9.5,1
2020-44-08 01:44:51.000635,1.7266478538513200,8.4,1
2020-45-08 01:45:17.000266,1.6853296756744400,9.2,1
2020-45-08 01:45:22.000642,1.6864938735961900,8.2,1
2020-45-08 01:45:30.000942,1.8360865116119400,8.6,1
2020-45-08 01:45:52.000561,1.825120210647580,9.2,1
2020-46-08 01:46:22.000202,1.8511953353881800,8.6,1
2020-47-08 01:47:20.000802,1.7057616710662800,9.2,1
2020-50-08 01:50:10.000184,1.7130045890808100,9.1,1
2020-53-08 01:53:14.000253,1.8730144500732400,9.1,1
2020-55-08 01:55:10.000400,1.8650636672973600,8.6,1
2020-59-08 01:59:35.000936,1.6855406761169400,10.1,1
2020-01-08 02:01:34.000918,1.8287265300750700,9.2,1
2020-02-08 02:02:00.000147,1.7074732780456500,8.4,1
