,totalPowerConsumed,firstStartedTimestamp,latency,serverNumber,tacticNumber
1151,1382.92,2019-07-21 09:59:19.835000+00:00,0.165,6,1
1152,84704.62000000002,2019-07-21 09:59:22.649000+00:00,47.351,6,3
1153,1754.06,2019-07-21 10:00:13.870000+00:00,0.13,7,1
1154,89230.68000000004,2019-07-21 10:00:16.145000+00:00,48.855,7,3
1155,75242.85999999997,2019-07-21 10:01:10.849000+00:00,48.151,8,3
1156,1372.14,2019-07-21 10:02:02.627000+00:00,0.373,9,1
1157,71485.26000000002,2019-07-21 10:02:05.463000+00:00,51.537,9,3
1158,1580.04,2019-07-21 10:03:30.696000+00:00,0.304,1,1
1159,66819.06,2019-07-21 10:03:33.078000+00:00,37.922,1,3
1160,77146.30000000002,2019-07-21 10:04:16.853000+00:00,48.147,2,3
1161,1387.54,2019-07-21 10:05:08.966000+00:00,0.034,3,1
1162,68312.86,2019-07-21 10:05:11.766000+00:00,48.234,3,3
1163,1392.16,2019-07-21 10:06:01.993000+00:00,0.007,3,4
1164,1392.16,2019-07-21 10:06:04.088000+00:00,0.912,4,1
1165,69181.42,2019-07-21 10:06:07.167000+00:00,47.833,4,3
1166,2089.78,2019-07-21 10:06:58.616000+00:00,0.384,5,1
1167,86694.30000000002,2019-07-21 10:07:01.209000+00:00,48.791,5,3
1168,1615.46,2019-07-21 10:07:53.337000+00:00,0.663,6,1
1169,88178.85999999999,2019-07-21 10:07:56.046000+00:00,47.954,6,3
1170,68590.06,2019-07-21 10:08:49.523000+00:00,48.477,7,3
1171,1367.52,2019-07-21 10:09:41.601000+00:00,0.399,8,1
1172,65148.15999999996,2019-07-21 10:09:44.238000+00:00,47.762,8,3
1173,1392.16,2019-07-21 10:10:35.730000+00:00,0.27,9,1
1174,95239.76000000004,2019-07-21 10:10:38.558000+00:00,52.442,9,3
1175,1992.76,2019-07-21 10:12:04.682000+00:00,0.318,1,1
1176,55918.939999999995,2019-07-21 10:12:07.043000+00:00,37.957,1,3
1177,69860.56000000001,2019-07-21 10:12:50.841000+00:00,49.159,2,3
1178,1422.96,2019-07-21 10:13:43.689000+00:00,0.311,3,1
1179,72547.86,2019-07-21 10:13:46.588000+00:00,48.412,3,3
1180,2071.3,2019-07-21 10:14:38.441000+00:00,0.559,4,1
1181,90016.08000000002,2019-07-21 10:14:41.557000+00:00,47.443,4,3
1182,2351.58,2019-07-21 10:15:32.758000+00:00,0.242,5,1
1183,74515.98000000001,2019-07-21 10:15:35.360000+00:00,47.64,5,3
1184,1392.16,2019-07-21 10:16:24.994000+00:00,0.006,5,4
1185,68363.68000000004,2019-07-21 10:16:29.814000+00:00,48.186,6,3
1186,68682.45999999998,2019-07-21 10:17:23.619000+00:00,48.381,7,3
1187,2082.08,2019-07-21 10:18:15.861000+00:00,0.139,8,1
1188,90200.87999999996,2019-07-21 10:18:18.462000+00:00,47.538,8,3
1189,2117.5,2019-07-21 10:19:09.806000+00:00,0.194,9,1
1190,81641.56000000003,2019-07-21 10:19:12.577000+00:00,51.423,9,3
1191,1392.16,2019-07-21 10:20:05.980000+00:00,0.02,9,4
1192,51730.139999999985,2019-07-21 10:20:40.912000+00:00,37.088,1,3
1193,90855.37999999999,2019-07-21 10:21:23.994000+00:00,49.006,2,3
1194,2283.82,2019-07-21 10:22:16.822000+00:00,0.178,3,1
1195,107615.2,2019-07-21 10:22:19.584000+00:00,48.416,3,3
1196,1392.16,2019-07-21 10:23:11.506000+00:00,0.494,4,1
1197,65289.839999999975,2019-07-21 10:23:14.564000+00:00,47.436,4,3
1198,67615.23999999996,2019-07-21 10:24:07.990000+00:00,48.01,5,3
1199,1379.84,2019-07-21 10:24:59.887000+00:00,0.113,6,1
1200,87079.30000000003,2019-07-21 10:25:02.614000+00:00,47.386,6,3
1201,1791.02,2019-07-21 10:25:53.910000+00:00,0.09,7,1
1202,81315.07999999999,2019-07-21 10:25:56.187000+00:00,47.813,7,3
1203,1370.6,2019-07-21 10:26:47.866000+00:00,0.134,8,1
1204,67641.41999999998,2019-07-21 10:26:50.436000+00:00,48.564,8,3
1205,1387.54,2019-07-21 10:27:42.290000+00:00,0.71,9,1
1206,47379.639999999985,2019-07-21 10:27:45.075000+00:00,33.925,9,3
1207,4158.0,2019-07-21 10:28:52.526000+00:00,1.474,1,1
1208,99399.29999999997,2019-07-21 10:28:56.508000+00:00,50.492,1,3
1209,71588.43999999997,2019-07-21 10:29:52.738000+00:00,49.262,2,3
1210,1382.92,2019-07-21 10:30:45.469000+00:00,0.531,3,1
1211,66832.91999999997,2019-07-21 10:30:48.283000+00:00,48.717,3,3
1212,1419.88,2019-07-21 10:31:40.955000+00:00,0.045,4,1
1213,1370.6,2019-07-21 10:31:42.997000+00:00,0.003,4,2
1214,75761.84000000001,2019-07-21 10:31:44.015000+00:00,46.985,4,3
1215,1580.04,2019-07-21 10:32:34.931000+00:00,0.069,5,1
1216,93713.62000000001,2019-07-21 10:32:37.518000+00:00,48.482,5,3
1217,66118.35999999997,2019-07-21 10:33:31.987000+00:00,47.013,6,3
1218,1378.3,2019-07-21 10:34:22.781000+00:00,0.219,7,1
1219,66626.55999999998,2019-07-21 10:34:25.069000+00:00,47.931,7,3
1220,1379.84,2019-07-21 10:35:16.765000+00:00,0.235,8,1
1221,78395.24,2019-07-21 10:35:19.391000+00:00,47.609,8,3
1222,1774.08,2019-07-21 10:36:10.880000+00:00,0.12,9,1
1223,71606.92000000003,2019-07-21 10:36:13.761000+00:00,36.239,9,3
1224,1834.14,2019-07-21 10:36:51.922000+00:00,0.078,9,4
1225,1382.92,2019-07-21 10:37:24.025000+00:00,0.975,1,1
1226,76219.21999999997,2019-07-21 10:37:27.671000+00:00,49.329,1,3
1227,67863.18,2019-07-21 10:38:22.377000+00:00,48.623,2,3
1228,2122.12,2019-07-21 10:39:14.196000+00:00,0.804,3,1
1229,91297.36000000004,2019-07-21 10:39:17.019000+00:00,48.981,3,3
1230,1783.32,2019-07-21 10:40:09.145000+00:00,0.855,4,1
1231,74965.66,2019-07-21 10:40:12.218000+00:00,46.782,4,3
1232,1370.6,2019-07-21 10:41:02.982000+00:00,0.018,5,1
1233,67804.65999999997,2019-07-21 10:41:05.571000+00:00,48.429,5,3
1234,1367.52,2019-07-21 10:41:57.695000+00:00,0.305,6,1
1235,65580.89999999998,2019-07-21 10:42:00.433000+00:00,47.567,6,3
1236,95483.08,2019-07-21 10:42:53.897000+00:00,48.103,7,3
1237,1670.9,2019-07-21 10:43:45.866000+00:00,0.134,8,1
1238,76196.12000000004,2019-07-21 10:43:48.473000+00:00,47.527,8,3
1239,1402.94,2019-07-21 10:44:39.707000+00:00,0.293,9,1
1240,44753.939999999995,2019-07-21 10:44:42.497000+00:00,32.503,9,3
1241,2779.7,2019-07-21 10:45:48.516000+00:00,1.484,1,1
1242,98948.07999999999,2019-07-21 10:45:52.100000+00:00,48.9,1,3
1243,94908.65999999995,2019-07-21 10:46:46.515000+00:00,49.485,2,3
1244,1556.94,2019-07-21 10:47:39.344000+00:00,0.656,3,1
1245,69219.91999999998,2019-07-21 10:47:42.153000+00:00,48.847,3,3
1246,1727.88,2019-07-21 10:48:34.288000+00:00,0.712,4,1
1247,66275.43999999997,2019-07-21 10:48:37.364000+00:00,47.636,4,3
1248,1375.22,2019-07-21 10:49:29.997000+00:00,0.003,5,2
1249,77532.83999999998,2019-07-21 10:49:31.015000+00:00,48.985,5,3
1250,92989.82000000002,2019-07-21 10:50:25.839000+00:00,47.161,6,3
1251,1556.94,2019-07-21 10:51:16.817000+00:00,0.183,7,1
1252,68987.37999999998,2019-07-21 10:51:19.093000+00:00,48.907,7,3
1253,66466.39999999998,2019-07-21 10:52:13.875000+00:00,48.125,8,3
1254,1364.44,2019-07-21 10:53:05.311000+00:00,0.689,9,1
1255,85493.09999999998,2019-07-21 10:53:08.089000+00:00,51.911,9,3
1256,63682.07999999999,2019-07-21 10:54:35.658000+00:00,38.342,1,3
1257,66892.98000000001,2019-07-21 10:55:19.361000+00:00,47.639,2,3
1258,1521.52,2019-07-21 10:56:10.545000+00:00,0.455,3,1
1259,69430.90000000002,2019-07-21 10:56:13.335000+00:00,48.665,3,3
1260,1392.16,2019-07-21 10:57:05.119000+00:00,0.881,4,1
1261,86993.05999999998,2019-07-21 10:57:08.178000+00:00,46.822,4,3
1262,2026.64,2019-07-21 10:57:58.713000+00:00,0.287,5,1
1263,105212.8,2019-07-21 10:58:01.304000+00:00,48.696,5,3
1264,1395.24,2019-07-21 10:58:53.462000+00:00,0.538,6,1
1265,66943.80000000002,2019-07-21 10:58:56.223000+00:00,47.777,6,3
1266,68297.46000000004,2019-07-21 10:59:49.904000+00:00,49.096,7,3
1267,133068.31999999998,2019-07-21 11:00:44.765000+00:00,47.235,8,3
1268,2071.3,2019-07-21 11:01:33.910000+00:00,0.09,8,4
1269,90649.02,2019-07-21 11:01:38.801000+00:00,51.199,9,3
1270,1379.84,2019-07-21 11:02:31.725000+00:00,0.275,9,4
1271,1382.92,2019-07-21 11:03:05.937000+00:00,0.063,1,2
1272,47005.41999999999,2019-07-21 11:03:07.038000+00:00,34.962,1,3
1273,73846.07999999997,2019-07-21 11:03:47.590000+00:00,48.41,2,3
1274,2091.32,2019-07-21 11:04:37.952000+00:00,0.048,2,4
1275,94201.8,2019-07-21 11:04:42.915000+00:00,51.085,3,3
1276,1637.02,2019-07-21 11:05:37.859000+00:00,0.141,4,1
1277,78332.10000000002,2019-07-21 11:05:40.968000+00:00,50.032,4,3
1278,93267.01999999997,2019-07-21 11:06:36.844000+00:00,51.156,5,3
1279,80542.0,2019-07-21 11:07:33.986000+00:00,47.014,6,3
1280,1620.08,2019-07-21 11:08:24.875000+00:00,0.125,7,1
1281,88619.29999999996,2019-07-21 11:08:27.153000+00:00,48.847,7,3
1282,1738.66,2019-07-21 11:09:19.677000+00:00,0.323,8,1
1283,71476.01999999997,2019-07-21 11:09:22.330000+00:00,47.67,8,3
1284,1378.3,2019-07-21 11:10:13.685000+00:00,0.315,9,1
1285,51654.680000000015,2019-07-21 11:10:16.467000+00:00,36.533,9,3
1286,1379.84,2019-07-21 11:10:54.995000+00:00,0.005,9,4
1287,1364.44,2019-07-21 11:11:27.088000+00:00,0.912,1,1
1288,83817.57999999999,2019-07-21 11:11:30.736000+00:00,49.264,1,3
1289,109367.72000000002,2019-07-21 11:12:25.428000+00:00,48.572,2,3
1290,1455.3,2019-07-21 11:13:15.812000+00:00,0.188,2,4
1291,1367.52,2019-07-21 11:13:19.983000+00:00,0.017,3,2
1292,83012.15999999999,2019-07-21 11:13:21+00:00,50.0,3,3
1293,1367.52,2019-07-21 11:14:14.119000+00:00,0.881,4,1
1294,66186.11999999998,2019-07-21 11:14:17.172000+00:00,47.828,4,3
1295,85639.39999999998,2019-07-21 11:15:10.970000+00:00,49.03,5,3
1296,1766.38,2019-07-21 11:16:01.989000+00:00,0.011,5,4
1297,86912.98,2019-07-21 11:16:06.846000+00:00,48.154,6,3
1298,69558.72,2019-07-21 11:17:00.627000+00:00,49.373,7,3
1299,89684.98000000001,2019-07-21 11:17:55.950000+00:00,48.05,8,3
1300,1378.3,2019-07-21 11:18:47.962000+00:00,0.038,9,1
1301,92513.95999999998,2019-07-21 11:18:50.730000+00:00,52.27,9,3
1302,1781.78,2019-07-21 11:19:44.971000+00:00,0.029,9,4
1303,90014.54000000005,2019-07-21 11:20:19.667000+00:00,40.333,1,3
1304,108536.11999999998,2019-07-21 11:21:05.284000+00:00,47.716,2,3
1305,1367.52,2019-07-21 11:21:56.808000+00:00,0.192,3,1
1306,68858.02,2019-07-21 11:21:59.581000+00:00,48.419,3,3
1307,1624.7,2019-07-21 11:22:51.629000+00:00,0.371,4,1
1308,91537.59999999999,2019-07-21 11:22:54.683000+00:00,47.317,4,3
1309,1940.4,2019-07-21 11:23:45.528000+00:00,0.472,5,1
1310,77000.00000000001,2019-07-21 11:23:48.110000+00:00,48.89,5,3
1311,1398.32,2019-07-21 11:24:41.992000+00:00,0.008,6,2
1312,65502.36000000001,2019-07-21 11:24:43.100000+00:00,46.9,6,3
1313,1392.16,2019-07-21 11:25:33.887000+00:00,0.113,7,1
1314,78775.62000000002,2019-07-21 11:25:36.163000+00:00,48.837,7,3
1315,1912.68,2019-07-21 11:26:28.479000+00:00,0.521,8,1
1316,111223.42,2019-07-21 11:26:31.061000+00:00,47.939,8,3
1317,2094.4,2019-07-21 11:27:22.720000+00:00,0.28,9,1
1318,74823.97999999998,2019-07-21 11:27:25.512000+00:00,51.488,9,3
1319,54315.8,2019-07-21 11:28:52.964000+00:00,39.036,1,3
1320,1390.62,2019-07-21 11:29:35.955000+00:00,0.045,2,1
1321,88651.64000000001,2019-07-21 11:29:38.036000+00:00,47.964,2,3
1322,1884.96,2019-07-21 11:30:29.655000+00:00,0.345,3,1
1323,82882.80000000005,2019-07-21 11:30:32.461000+00:00,48.539,3,3
1324,1384.46,2019-07-21 11:31:24.579000+00:00,0.421,4,1
1325,65097.34,2019-07-21 11:31:27.601000+00:00,47.399,4,3
1326,1378.3,2019-07-21 11:32:18.744000+00:00,0.256,5,1
1327,67550.55999999998,2019-07-21 11:32:21.284000+00:00,48.716,5,3
1328,1375.22,2019-07-21 11:33:13.483000+00:00,0.517,6,1
1329,85141.98000000004,2019-07-21 11:33:16.312000+00:00,47.688,6,3
1330,85191.26000000004,2019-07-21 11:34:09.607000+00:00,48.393,7,3
1331,1395.24,2019-07-21 11:34:59.963000+00:00,0.037,7,4
1332,75225.92000000001,2019-07-21 11:35:04.708000+00:00,48.292,8,3
1333,1390.62,2019-07-21 11:35:56.692000+00:00,0.308,9,1
1334,68329.8,2019-07-21 11:35:59.458000+00:00,33.542,9,3
1335,1370.6,2019-07-21 11:36:35.996000+00:00,0.004,9,5
1336,1629.32,2019-07-21 11:37:07.005000+00:00,0.995,1,1
1337,1635.48,2019-07-21 11:37:09.796000+00:00,0.204,1,2
1338,131768.56,2019-07-21 11:37:11.039000+00:00,49.961,1,3
1339,82354.58000000003,2019-07-21 11:38:06.432000+00:00,48.568,2,3
1340,1398.32,2019-07-21 11:38:58.652000+00:00,0.348,3,1
1341,67929.4,2019-07-21 11:39:01.495000+00:00,48.505,3,3
1342,1382.92,2019-07-21 11:39:53.292000+00:00,0.708,4,1
1343,68950.42000000004,2019-07-21 11:39:56.731000+00:00,47.269,4,3
1344,99169.84000000001,2019-07-21 11:40:49.851000+00:00,48.149,5,3
1345,1627.78,2019-07-21 11:41:41.826000+00:00,0.174,6,1
1346,73702.86,2019-07-21 11:41:44.543000+00:00,47.457,6,3
1347,69802.04000000002,2019-07-21 11:42:37.837000+00:00,49.163,7,3
1348,72204.44,2019-07-21 11:43:32.866000+00:00,48.134,8,3
1349,1644.72,2019-07-21 11:44:24.649000+00:00,0.351,9,1
1350,110293.26,2019-07-21 11:44:27.469000+00:00,55.531,9,3
1351,1395.24,2019-07-21 11:45:56.998000+00:00,0.002,1,1
1352,47398.119999999995,2019-07-21 11:45:59.938000+00:00,33.062,1,3
1353,65694.86,2019-07-21 11:46:38.590000+00:00,47.41,2,3
1354,1395.24,2019-07-21 11:47:29.899000+00:00,0.101,3,1
1355,87673.74000000002,2019-07-21 11:47:32.679000+00:00,49.321,3,3
1356,2086.7,2019-07-21 11:48:25.207000+00:00,0.793,4,1
1357,86389.38,2019-07-21 11:48:28.288000+00:00,47.712,4,3
1358,1398.32,2019-07-21 11:49:19.760000+00:00,0.24,5,1
1359,67264.12000000002,2019-07-21 11:49:22.309000+00:00,48.691,5,3
1360,68161.94,2019-07-21 11:50:16.995000+00:00,48.005,6,3
1361,92392.29999999997,2019-07-21 11:51:10.462000+00:00,48.538,7,3
1362,1781.78,2019-07-21 11:52:02.705000+00:00,0.295,8,1
1363,78495.34,2019-07-21 11:52:05.334000+00:00,47.666,8,3
1364,0.0,2019-07-21 11:52:56.978000+00:00,0.022,9,1
1365,71714.71999999999,2019-07-21 11:52:59.759000+00:00,51.241,9,3
1366,1382.92,2019-07-21 11:53:52.658000+00:00,0.342,9,4
1367,61253.5,2019-07-21 11:54:27.863000+00:00,35.137,1,3
1368,99186.78,2019-07-21 11:55:08.952000+00:00,49.048,2,3
1369,67907.83999999998,2019-07-21 11:56:03.979000+00:00,48.021,3,3
1370,1382.92,2019-07-21 11:56:55.920000+00:00,0.08,4,1
1371,67994.07999999999,2019-07-21 11:56:58.984000+00:00,48.016,4,3
1372,1378.3,2019-07-21 11:57:50.517000+00:00,0.483,5,1
1373,82117.42,2019-07-21 11:57:53.068000+00:00,47.932,5,3
1374,1831.06,2019-07-21 11:58:44.208000+00:00,0.792,6,1
1375,85413.02000000003,2019-07-21 11:58:47.020000+00:00,46.98,6,3
1376,1382.92,2019-07-21 11:59:35.963000+00:00,0.037,6,4
1377,66871.41999999997,2019-07-21 11:59:40.344000+00:00,47.656,7,3
1378,1379.84,2019-07-21 12:00:31.733000+00:00,0.267,8,1
1379,66939.17999999996,2019-07-21 12:00:34.328000+00:00,48.672,8,3
1380,1379.84,2019-07-21 12:01:26.270000+00:00,0.73,9,1
1381,60227.85999999999,2019-07-21 12:01:29.102000+00:00,33.898,9,3
1382,1620.08,2019-07-21 12:02:36.152000+00:00,0.848,1,1
1383,2075.92,2019-07-21 12:02:38.843000+00:00,0.157,1,2
1384,80888.49999999999,2019-07-21 12:02:40.093000+00:00,50.907,1,3
1385,68091.09999999996,2019-07-21 12:03:36.653000+00:00,48.347,2,3
1386,1501.5,2019-07-21 12:04:27.991000+00:00,0.009,2,5
1387,70056.14000000003,2019-07-21 12:04:31.797000+00:00,49.203,3,3
1388,2086.7,2019-07-21 12:05:24.950000+00:00,0.05,4,1
1389,2074.38,2019-07-21 12:05:26.995000+00:00,0.005,4,2
1390,83919.22000000004,2019-07-21 12:05:28.015000+00:00,46.985,4,3
1391,1747.9,2019-07-21 12:06:18.798000+00:00,0.202,5,1
1392,85169.70000000003,2019-07-21 12:06:21.333000+00:00,48.667,5,3
1393,67630.64000000001,2019-07-21 12:07:15.945000+00:00,47.055,6,3
1394,1469.16,2019-07-21 12:08:06.955000+00:00,0.045,7,1
1395,65845.78,2019-07-21 12:08:09.244000+00:00,47.756,7,3
1396,1395.24,2019-07-21 12:09:00.911000+00:00,0.089,8,1
1397,89336.94000000003,2019-07-21 12:09:03.480000+00:00,47.52,8,3
1398,1869.56,2019-07-21 12:09:54.954000+00:00,0.046,9,1
1399,87066.98000000001,2019-07-21 12:09:57.753000+00:00,52.247,9,3
1400,1379.84,2019-07-21 12:11:23.876000+00:00,0.124,1,1
1401,51021.73999999999,2019-07-21 12:11:26.466000+00:00,36.534,1,3
1402,76964.58000000002,2019-07-21 12:12:08.991000+00:00,49.009,2,3
1403,1629.32,2019-07-21 12:13:01.412000+00:00,0.588,3,1
1404,90273.26,2019-07-21 12:13:04.201000+00:00,48.799,3,3
1405,1726.34,2019-07-21 12:13:56.637000+00:00,0.363,4,1
1406,77842.38,2019-07-21 12:13:59.702000+00:00,47.298,4,3
1407,1375.22,2019-07-21 12:14:48.985000+00:00,0.015,4,4
1408,89838.98,2019-07-21 12:14:53.622000+00:00,48.378,5,3
1409,1390.62,2019-07-21 12:15:45.487000+00:00,0.513,6,1
1410,72312.23999999998,2019-07-21 12:15:48.197000+00:00,47.803,6,3
1411,91882.56,2019-07-21 12:16:41.708000+00:00,48.292,7,3
1412,1566.18,2019-07-21 12:17:33.973000+00:00,0.027,8,1
1413,71358.97999999998,2019-07-21 12:17:36.619000+00:00,47.381,8,3
1414,1378.3,2019-07-21 12:18:27.885000+00:00,0.115,9,1
1415,51821.0,2019-07-21 12:18:30.656000+00:00,37.344,9,3
1416,89808.18,2019-07-21 12:19:43.926000+00:00,49.074,1,3
1417,84489.01999999997,2019-07-21 12:20:38.952000+00:00,48.048,2,3
1418,1398.32,2019-07-21 12:21:30.774000+00:00,0.226,3,1
1419,69224.54000000001,2019-07-21 12:21:33.564000+00:00,48.436,3,3
1420,1395.24,2019-07-21 12:22:25.858000+00:00,0.142,4,1
1421,69019.72000000003,2019-07-21 12:22:28.940000+00:00,48.06,4,3
1422,83307.84,2019-07-21 12:23:22.786000+00:00,48.214,5,3
1423,1852.62,2019-07-21 12:24:14.864000+00:00,0.136,6,1
1424,87920.14,2019-07-21 12:24:17.595000+00:00,47.405,6,3
1425,68228.16000000002,2019-07-21 12:25:10.540000+00:00,48.46,7,3
1426,1382.92,2019-07-21 12:26:02.454000+00:00,0.546,8,1
1427,67778.48000000003,2019-07-21 12:26:05.031000+00:00,47.969,8,3
1428,1362.9,2019-07-21 12:26:56.525000+00:00,0.475,9,1
1429,94666.87999999998,2019-07-21 12:26:59.300000+00:00,51.7,9,3
1430,1965.04,2019-07-21 12:28:24.698000+00:00,0.302,1,1
1431,55561.65999999999,2019-07-21 12:28:27.046000+00:00,37.954,1,3
1432,1367.52,2019-07-21 12:29:06.941000+00:00,0.059,1,4
1433,86478.70000000004,2019-07-21 12:29:11.195000+00:00,47.805,2,3
1434,1382.92,2019-07-21 12:30:02.822000+00:00,0.178,3,1
1435,73653.58000000002,2019-07-21 12:30:05.633000+00:00,48.367,3,3
1436,2106.72,2019-07-21 12:30:57.318000+00:00,0.682,4,1
1437,87017.7,2019-07-21 12:31:00.406000+00:00,48.594,4,3
1438,87838.52000000003,2019-07-21 12:31:54.728000+00:00,49.272,5,3
1439,1370.6,2019-07-21 12:32:47.420000+00:00,0.58,6,1
1440,68074.16000000003,2019-07-21 12:32:50.130000+00:00,47.87,6,3
1441,68006.40000000002,2019-07-21 12:33:43.881000+00:00,48.119,7,3
1442,2102.1,2019-07-21 12:34:33.926000+00:00,0.074,7,4
1443,87356.5,2019-07-21 12:34:38.687000+00:00,48.313,8,3
1444,1680.14,2019-07-21 12:35:30.527000+00:00,0.473,9,1
1445,63084.55999999999,2019-07-21 12:35:33.324000+00:00,33.676,9,3
1446,1769.46,2019-07-21 12:36:09.997000+00:00,0.003,9,5
1447,24091.760000000002,2019-07-21 12:36:41.007000+00:00,1.993,1,1
1448,91255.78000000003,2019-07-21 12:36:45.375000+00:00,50.625,1,3
1449,70841.54000000001,2019-07-21 12:37:41.813000+00:00,48.187,2,3
1450,2079.0,2019-07-21 12:38:33.936000+00:00,0.064,3,1
1451,89378.52000000002,2019-07-21 12:38:36.719000+00:00,48.281,3,3
1452,1771.0,2019-07-21 12:39:28.400000+00:00,0.6,4,1
1453,75138.13999999998,2019-07-21 12:39:31.462000+00:00,47.538,4,3
1454,1372.14,2019-07-21 12:40:22.645000+00:00,0.355,5,1
1455,67627.56000000001,2019-07-21 12:40:25.192000+00:00,47.808,5,3
1456,1379.84,2019-07-21 12:41:16.986000+00:00,0.014,6,1
1457,87912.44000000005,2019-07-21 12:41:19.761000+00:00,47.239,6,3
1458,134221.78,2019-07-21 12:42:12.976000+00:00,48.024,7,3
1459,1561.56,2019-07-21 12:43:04.990000+00:00,0.01,8,1
1460,78740.2,2019-07-21 12:43:07.558000+00:00,47.442,8,3
1461,1379.84,2019-07-21 12:43:58.923000+00:00,0.077,9,1
1462,50153.18000000001,2019-07-21 12:44:01.693000+00:00,36.307,9,3
1463,2795.1000000000004,2019-07-21 12:45:11.516000+00:00,1.484,1,1
1464,73304.00000000003,2019-07-21 12:45:15.668000+00:00,48.332,1,3
1465,84017.78,2019-07-21 12:46:09.832000+00:00,48.168,2,3
1466,0.0,2019-07-21 12:47:01.716000+00:00,0.284,3,1
1467,83440.28,2019-07-21 12:47:04.553000+00:00,47.447,3,3
1468,1395.24,2019-07-21 12:47:55.910000+00:00,0.09,4,1
1469,68694.78000000001,2019-07-21 12:47:58.960000+00:00,48.04,4,3
1470,68262.04000000001,2019-07-21 12:48:52.683000+00:00,49.317,5,3
1471,87361.11999999998,2019-07-21 12:49:47.866000+00:00,47.134,6,3
1472,2103.64,2019-07-21 12:50:38.900000+00:00,0.1,7,1
1473,84866.32000000002,2019-07-21 12:50:41.187000+00:00,48.813,7,3
1474,67133.22000000002,2019-07-21 12:51:35.827000+00:00,48.173,8,3
1475,1392.16,2019-07-21 12:52:27.717000+00:00,0.283,9,1
1476,72580.20000000004,2019-07-21 12:52:30.511000+00:00,51.489,9,3
1477,1504.58,2019-07-21 12:53:23.987000+00:00,0.013,9,4
1478,75849.61999999998,2019-07-21 12:53:58.640000+00:00,38.36,1,3
1479,69481.71999999997,2019-07-21 12:54:42.572000+00:00,48.428,2,3
1480,1392.16,2019-07-21 12:55:34.654000+00:00,0.346,3,1
1481,67920.15999999999,2019-07-21 12:55:37.420000+00:00,48.58,3,3
1482,1379.84,2019-07-21 12:56:28.998000+00:00,0.002,3,5
1483,1375.22,2019-07-21 12:56:30.009000+00:00,0.991,4,1
1484,73006.78,2019-07-21 12:56:33.039000+00:00,46.961,4,3
1485,1750.98,2019-07-21 12:57:23.698000+00:00,0.302,5,1
1486,89444.74,2019-07-21 12:57:26.304000+00:00,47.696,5,3
1487,2228.38,2019-07-21 12:58:17.651000+00:00,0.349,6,1
1488,97734.56,2019-07-21 12:58:20.338000+00:00,47.662,6,3
1489,89045.87999999999,2019-07-21 12:59:13.665000+00:00,48.335,7,3
1490,0.0,2019-07-21 13:00:05.716000+00:00,0.284,8,1
1491,77860.85999999999,2019-07-21 13:00:08.288000+00:00,48.712,8,3
1492,2003.54,2019-07-21 13:01:00.441000+00:00,0.559,9,1
1493,98837.2,2019-07-21 13:01:03.284000+00:00,51.716,9,3
1494,1382.92,2019-07-21 13:01:56.907000+00:00,0.093,9,4
1495,54640.74,2019-07-21 13:02:31.447000+00:00,39.553,1,3
1496,69840.54000000001,2019-07-21 13:03:16.818000+00:00,48.182,2,3
1497,1612.38,2019-07-21 13:04:08.376000+00:00,0.624,3,1
1498,95292.12000000001,2019-07-21 13:04:11.163000+00:00,48.837,3,3
1499,2055.9,2019-07-21 13:05:03.396000+00:00,0.604,4,1
1500,72620.24000000002,2019-07-21 13:05:06.421000+00:00,47.579,4,3
1501,68075.7,2019-07-21 13:05:59.792000+00:00,48.208,5,3
1502,1364.44,2019-07-21 13:06:51.684000+00:00,0.316,6,1
1503,70641.33999999998,2019-07-21 13:06:54.411000+00:00,47.589,6,3
1504,96488.7,2019-07-21 13:07:47.911000+00:00,48.089,7,3
1505,1897.28,2019-07-21 13:08:39.851000+00:00,0.149,8,1
1506,70293.30000000005,2019-07-21 13:08:42.428000+00:00,48.572,8,3
1507,1382.92,2019-07-21 13:09:34.326000+00:00,0.674,9,1
1508,44683.09999999999,2019-07-21 13:09:37.118000+00:00,31.882,9,3
1509,1395.24,2019-07-21 13:10:10.947000+00:00,0.053,9,4
1510,1498.42,2019-07-21 13:10:43.040000+00:00,0.96,1,1
1511,1398.32,2019-07-21 13:10:45.892000+00:00,0.108,1,2
1512,87696.84000000001,2019-07-21 13:10:47.267000+00:00,51.733,1,3
1513,89346.18,2019-07-21 13:11:44.217000+00:00,48.783,2,3
1514,1382.92,2019-07-21 13:12:36.566000+00:00,0.434,3,1
1515,69595.67999999998,2019-07-21 13:12:39.347000+00:00,49.653,3,3
1516,1384.46,2019-07-21 13:13:32.139000+00:00,0.861,4,1
1517,65254.41999999998,2019-07-21 13:13:35.206000+00:00,47.794,4,3
1518,86494.09999999998,2019-07-21 13:14:28.924000+00:00,48.076,5,3
1519,1889.58,2019-07-21 13:15:20.912000+00:00,0.088,6,1
1520,85570.1,2019-07-21 13:15:23.722000+00:00,47.278,6,3
1521,67153.24,2019-07-21 13:16:16.767000+00:00,48.233,7,3
1522,1382.92,2019-07-21 13:17:08.859000+00:00,0.141,8,1
1523,67379.62,2019-07-21 13:17:11.508000+00:00,47.492,8,3
1524,1382.92,2019-07-21 13:18:01.999000+00:00,0.001,8,5
1525,59647.28,2019-07-21 13:18:05.788000+00:00,36.212,9,3
