Date,Current(mA),Power(mW),Is_Active,Tactic
2019-6-3T0:5:52:351,325.40,1581.58,1,1
2019-6-3T0:5:52:457,305.92,1706.32,1,1
2019-6-3T0:5:52:562,330.48,1592.36,1,1
2019-6-3T0:5:52:668,307.92,1715.56,1,1
2019-6-3T0:5:52:774,311.31,1643.18,1,1
2019-6-3T0:5:52:879,334.18,1672.44,1,1
2019-6-3T0:5:52:985,306.84,1580.04,1,1
2019-6-3T0:5:53:90,305.15,1549.24,1,1
2019-6-3T0:5:53:196,329.41,1581.58,1,1
2019-6-3T0:5:53:302,307.00,1553.86,1,1
2019-6-3T0:5:53:407,304.15,1541.54,1,1
2019-6-3T0:5:53:513,306.84,1635.48,1,1
2019-6-3T0:5:53:619,305.84,1564.64,1,1
2019-6-3T0:5:53:724,308.08,1556.94,1,1
2019-6-3T0:5:53:829,295.91,1493.80,1,1
2019-6-3T0:5:53:935,329.48,1576.96,1,1
2019-6-3T0:5:54:40,294.52,1518.44,1,1
2019-6-3T0:5:54:146,338.88,1584.66,1,1
2019-6-3T0:5:54:251,330.10,1584.66,1,1
2019-6-3T0:5:54:357,309.85,1560.02,1,1
2019-6-3T0:5:54:462,307.69,1680.14,1,1
2019-6-3T0:5:54:568,338.80,1617.00,1,1
2019-6-3T0:5:54:674,309.00,1566.18,1,1
2019-6-3T0:5:54:779,333.49,1635.48,1,1
2019-6-3T0:5:54:885,305.30,1692.46,1,1
2019-6-3T0:5:54:991,290.29,1493.80,1,1
2019-6-3T0:5:55:96,322.24,1560.02,1,1
2019-6-3T0:5:55:202,309.31,1747.90,1,1
2019-6-3T0:5:55:308,307.92,1566.18,1,1
2019-6-3T0:5:55:413,308.23,1589.28,1,1
2019-6-3T0:5:55:519,306.00,1695.54,1,1
2019-6-3T0:5:55:625,313.01,1683.22,1,1
2019-6-3T0:5:55:730,334.03,1572.34,1,1
2019-6-3T0:5:55:836,309.39,1727.88,1,1
2019-6-3T0:5:55:942,297.22,1510.74,1,1
2019-6-3T0:5:56:47,307.54,1569.26,1,1
2019-6-3T0:5:56:153,308.31,1600.06,1,1
2019-6-3T0:5:56:259,308.08,1560.02,1,1
2019-6-3T0:5:56:364,293.52,1667.82,1,1
2019-6-3T0:5:56:470,303.38,1546.16,1,1
2019-6-3T0:5:56:576,322.78,1629.32,1,1
2019-6-3T0:5:56:681,337.49,1541.54,1,1
2019-6-3T0:5:56:787,304.61,1695.54,1,1
2019-6-3T0:5:56:892,301.38,1672.44,1,1
2019-6-3T0:5:56:998,310.23,1680.14,1,1
2019-6-3T0:5:57:104,305.38,1723.26,1,1
2019-6-3T0:5:57:209,308.62,1695.54,1,1
2019-6-3T0:5:57:315,309.62,1573.88,1,1
2019-6-3T0:5:57:421,345.27,1584.66,1,1
2019-6-3T0:5:57:526,297.14,1501.50,1,1
2019-6-3T0:5:57:632,302.61,1569.26,1,1
2019-6-3T0:5:57:737,328.79,1569.26,1,1
2019-6-3T0:5:57:843,306.92,1684.76,1,1
2019-6-3T0:5:57:949,307.38,1564.64,1,1
2019-6-3T0:5:58:54,458.07,2125.20,1,1
2019-6-3T0:5:58:160,419.96,2188.34,1,1
2019-6-3T0:5:58:266,320.01,1806.42,1,1
2019-6-3T0:5:58:371,317.09,1624.70,1,1
2019-6-3T0:5:58:477,320.24,1635.48,1,1
2019-6-3T0:5:58:582,336.64,1632.40,1,1
2019-6-3T0:5:58:688,351.97,1769.46,1,1
2019-6-3T0:5:58:794,319.40,1769.46,1,1
2019-6-3T0:5:58:900,312.23,1640.10,1,1
2019-6-3T0:5:59:5,317.62,1596.98,1,1
2019-6-3T0:5:59:111,352.89,1814.12,1,1
2019-6-3T0:5:59:217,319.93,1841.84,1,1
2019-6-3T0:5:59:322,330.64,1632.40,1,1
2019-6-3T0:5:59:428,323.48,1781.78,1,1
2019-6-3T0:5:59:534,345.27,1755.60,1,1
2019-6-3T0:5:59:639,346.81,1801.80,1,1
2019-6-3T0:5:59:745,332.18,1849.54,1,1
2019-6-3T0:5:59:851,318.70,1632.40,1,1
2019-6-3T0:5:59:956,330.48,1623.16,1,1
2019-6-3T0:6:0:62,336.03,1710.94,1,1
2019-6-3T0:6:0:168,324.02,1781.78,1,1
2019-6-3T0:6:0:273,333.49,1824.90,1,1
2019-6-3T0:6:0:379,353.20,1806.42,1,1
2019-6-3T0:6:0:485,348.89,1601.60,1,1
2019-6-3T0:6:0:590,355.66,1824.90,1,1
2019-6-3T0:6:0:696,357.59,1589.28,1,1
2019-6-3T0:6:0:801,348.58,1743.28,1,1
2019-6-3T0:6:0:907,324.09,1747.90,1,1
2019-6-3T0:6:1:13,382.92,2062.06,1,1
2019-6-3T0:6:1:119,318.78,1715.56,1,1
2019-6-3T0:6:1:224,323.01,1680.14,1,1
2019-6-3T0:6:1:330,358.82,1849.54,1,1
2019-6-3T0:6:1:436,375.37,1758.68,1,1
2019-6-3T0:6:1:542,361.67,2058.98,1,1
2019-6-3T0:6:1:647,504.43,2516.36,1,1
2019-6-3T0:6:1:753,485.10,2517.90,1,1
2019-6-3T0:6:1:859,489.57,2634.94,1,1
2019-6-3T0:6:1:964,694.08,2427.04,1,1
2019-6-3T0:6:2:70,352.20,1781.78,1,1
2019-6-3T0:6:2:176,376.61,1912.68,1,1
2019-6-3T0:6:2:281,352.58,1948.10,1,1
2019-6-3T0:6:2:387,346.04,1797.18,1,1
2019-6-3T0:6:2:492,350.89,1834.14,1,1
2019-6-3T0:6:2:598,385.00,1750.98,1,1
2019-6-3T0:6:2:704,397.78,1866.48,1,1
2019-6-3T0:6:2:809,366.29,1860.32,1,1
2019-6-3T0:6:2:915,352.12,1852.62,1,1
2019-6-3T0:6:3:21,309.92,1576.96,1,1
2019-6-3T0:6:3:126,294.76,1481.48,1,1
2019-6-3T0:6:3:232,296.68,1513.82,1,1
2019-6-3T0:6:3:337,295.53,1516.90,1,1
2019-6-3T0:6:3:443,307.00,1576.96,1,1
2019-6-3T0:6:3:548,296.99,1589.28,1,1
2019-6-3T0:6:3:654,314.39,1592.36,1,1
2019-6-3T0:6:3:759,405.56,1763.30,1,1
2019-6-3T0:6:3:865,368.29,2006.62,1,1
2019-6-3T0:6:3:970,361.13,1921.92,1,1
2019-6-3T0:6:4:76,323.78,1573.88,1,1
2019-6-3T0:6:4:182,367.98,1670.90,1,1
2019-6-3T0:6:4:287,307.92,1690.92,1,1
2019-6-3T0:6:4:393,323.78,1564.64,1,1
2019-6-3T0:6:4:499,320.32,1637.02,1,1
2019-6-3T0:6:4:604,301.99,1566.18,1,1
2019-6-3T0:6:4:710,306.69,1623.16,1,1
2019-6-3T0:6:4:816,315.62,1670.90,1,1
2019-6-3T0:6:4:922,302.53,1650.88,1,1
2019-6-3T0:6:5:27,343.88,1538.46,1,1
2019-6-3T0:6:5:133,307.38,1675.52,1,1
2019-6-3T0:6:5:239,336.34,1589.28,1,1
2019-6-3T0:6:5:344,310.62,1592.36,1,1
2019-6-3T0:6:5:450,296.30,1498.42,1,1
2019-6-3T0:6:5:556,306.61,1561.56,1,1
2019-6-3T0:6:5:661,335.87,1587.74,1,1
2019-6-3T0:6:5:767,308.92,1720.18,1,1
2019-6-3T0:6:5:873,325.09,1576.96,1,1
2019-6-3T0:6:5:978,339.34,1584.66,1,1
2019-6-3T0:6:6:84,305.54,1566.18,1,1
2019-6-3T0:6:6:190,306.84,1683.22,1,1
2019-6-3T0:6:6:295,315.93,1552.32,1,1
2019-6-3T0:6:6:401,334.49,1560.02,1,1
2019-6-3T0:6:6:507,314.39,1637.02,1,1
2019-6-3T0:6:6:613,302.99,1680.14,1,1
2019-6-3T0:6:6:718,322.01,1657.04,1,1
2019-6-3T0:6:6:824,299.45,1529.22,1,1
2019-6-3T0:6:6:930,301.53,1743.28,1,1
2019-6-3T0:6:7:35,308.62,1513.82,1,1
2019-6-3T0:6:7:141,295.53,1516.90,1,1
2019-6-3T0:6:7:246,316.01,1572.34,1,1
2019-6-3T0:6:7:352,297.60,1524.60,1,1
2019-6-3T0:6:7:458,335.80,1576.96,1,1
2019-6-3T0:6:7:564,306.69,1509.20,1,1
2019-6-3T0:6:7:670,295.53,1510.74,1,1
2019-6-3T0:6:7:775,304.38,1584.66,1,1
2019-6-3T0:6:7:881,309.39,1580.04,1,1
2019-6-3T0:6:7:987,308.62,1549.24,1,1
2019-6-3T0:6:8:92,297.30,1516.90,1,1
2019-6-3T0:6:8:198,294.29,1516.90,1,1
2019-6-3T0:6:8:303,295.45,1510.74,1,1
2019-6-3T0:6:8:409,294.76,1509.20,1,1
2019-6-3T0:6:8:514,306.84,1556.94,1,1
2019-6-3T0:6:8:619,312.08,1600.06,1,1
2019-6-3T0:6:8:725,307.61,1580.04,1,1
2019-6-3T0:6:8:831,314.62,1536.92,1,1
2019-6-3T0:6:8:936,330.18,1684.76,1,1
2019-6-3T0:6:9:42,306.38,1660.12,1,1
2019-6-3T0:6:9:148,307.92,1573.88,1,1
2019-6-3T0:6:9:253,305.69,1552.32,1,1
2019-6-3T0:6:9:359,340.11,1723.26,1,1
2019-6-3T0:6:9:465,304.23,1743.28,1,1
2019-6-3T0:6:9:570,336.88,1549.24,1,1
2019-6-3T0:6:9:676,385.31,1838.76,1,1
2019-6-3T0:6:9:782,454.76,2291.52,1,1
2019-6-3T0:6:9:887,359.51,1706.32,1,1
2019-6-3T0:6:9:993,454.38,2103.64,1,1
2019-6-3T0:6:10:99,352.20,1700.16,1,1
2019-6-3T0:6:10:205,330.33,1766.38,1,1
2019-6-3T0:6:10:310,354.20,1664.74,1,1
2019-6-3T0:6:10:416,306.15,1738.66,1,1
2019-6-3T0:6:10:522,306.69,1690.92,1,1
2019-6-3T0:6:10:628,320.24,1566.18,1,1
2019-6-3T0:6:10:733,306.38,1584.66,1,1
2019-6-3T0:6:10:839,303.69,1546.16,1,1
2019-6-3T0:6:10:945,301.38,1538.46,1,1
2019-6-3T0:6:11:50,323.48,1536.92,1,1
2019-6-3T0:6:11:156,340.34,1564.64,1,1
2019-6-3T0:6:11:261,305.92,1584.66,1,1
2019-6-3T0:6:11:367,312.70,1596.98,1,1
2019-6-3T0:6:11:473,311.54,1473.78,1,1
2019-6-3T0:6:11:578,308.00,1587.74,1,1
2019-6-3T0:6:11:684,364.13,1897.28,1,1
2019-6-3T0:6:11:790,312.39,1761.76,1,1
2019-6-3T0:6:11:895,304.92,1560.02,1,1
2019-6-3T0:6:12:1,295.99,1647.80,1,1
2019-6-3T0:6:12:107,339.03,1561.56,1,1
2019-6-3T0:6:12:212,307.69,1667.82,1,1
2019-6-3T0:6:12:318,308.69,1664.74,1,1
2019-6-3T0:6:12:424,297.60,1504.58,1,1
2019-6-3T0:6:12:529,299.30,1660.12,1,1
2019-6-3T0:6:12:635,339.34,1556.94,1,1
2019-6-3T0:6:12:741,381.61,1789.48,1,1
2019-6-3T0:6:12:846,344.57,1546.16,1,1
2019-6-3T0:6:12:952,314.78,1573.88,1,1
2019-6-3T0:6:13:57,309.92,1734.04,1,1
2019-6-3T0:6:13:163,296.60,1521.52,1,1
2019-6-3T0:6:13:269,292.52,1496.88,1,1
2019-6-3T0:6:13:374,328.94,1584.66,1,1
2019-6-3T0:6:13:480,292.91,1496.88,1,1
2019-6-3T0:6:13:586,308.85,1667.82,1,1
2019-6-3T0:6:13:692,296.53,1516.90,1,1
2019-6-3T0:6:13:797,298.45,1518.44,1,1
2019-6-3T0:6:13:903,310.31,1576.96,1,1
2019-6-3T0:6:14:9,338.88,1596.98,1,1
2019-6-3T0:6:14:114,293.14,1489.18,1,1
2019-6-3T0:6:14:220,309.69,1763.30,1,1
2019-6-3T0:6:14:326,335.03,1569.26,1,1
2019-6-3T0:6:14:432,371.29,1826.44,1,1
2019-6-3T0:6:14:537,326.09,1576.96,1,1
2019-6-3T0:6:14:643,326.94,1678.60,1,1
2019-6-3T0:6:14:749,453.68,2300.76,1,1
2019-6-3T0:6:14:854,443.75,2265.34,1,1
2019-6-3T0:6:14:960,329.02,1667.82,1,1
2019-6-3T0:6:15:66,340.88,1754.06,1,1
2019-6-3T0:6:15:172,324.02,1604.68,1,1
2019-6-3T0:6:15:277,320.09,1632.40,1,1
2019-6-3T0:6:15:383,307.00,1687.84,1,1
2019-6-3T0:6:15:489,295.45,1509.20,1,1
2019-6-3T0:6:15:594,307.23,1617.00,1,1
2019-6-3T0:6:15:700,297.99,1524.60,1,1
2019-6-3T0:6:15:805,294.91,1513.82,1,1
2019-6-3T0:6:15:911,292.60,1513.82,1,1
2019-6-3T0:6:16:17,311.85,1660.12,1,1
2019-6-3T0:6:16:122,305.69,1684.76,1,1
2019-6-3T0:6:16:228,307.15,1643.18,1,1
2019-6-3T0:6:16:333,348.12,1564.64,1,1
2019-6-3T0:6:16:439,309.54,1566.18,1,1
2019-6-3T0:6:16:545,304.38,1544.62,1,1
2019-6-3T0:6:16:651,306.61,1552.32,1,1
2019-6-3T0:6:16:756,300.92,1549.24,1,1
2019-6-3T0:6:16:862,300.99,1553.86,1,1
2019-6-3T0:6:16:968,299.99,1720.18,1,1
2019-6-3T0:6:17:73,303.23,1695.54,1,1
2019-6-3T0:6:17:179,298.30,1552.32,1,1
2019-6-3T0:6:17:285,317.62,1615.46,1,1
2019-6-3T0:6:17:390,306.61,1524.60,1,1
2019-6-3T0:6:17:496,312.85,1601.60,1,1
2019-6-3T0:6:17:602,297.91,1521.52,1,1
2019-6-3T0:6:17:707,295.53,1589.28,1,1
2019-6-3T0:6:17:813,292.14,1501.50,1,1
2019-6-3T0:6:17:919,312.62,1481.48,1,1
2019-6-3T0:6:18:25,305.69,1564.64,1,1
2019-6-3T0:6:18:130,291.44,1498.42,1,1
2019-6-3T0:6:18:236,308.54,1536.92,1,1
2019-6-3T0:6:18:342,319.24,1564.64,1,1
2019-6-3T0:6:18:447,305.23,1546.16,1,1
2019-6-3T0:6:18:553,308.31,1561.56,1,1
2019-6-3T0:6:18:658,307.15,1566.18,1,1
2019-6-3T0:6:18:764,303.92,1513.82,1,1
2019-6-3T0:6:18:870,300.92,1546.16,1,1
2019-6-3T0:6:18:975,290.91,1489.18,1,1
2019-6-3T0:6:19:81,302.23,1754.06,1,1
2019-6-3T0:6:19:186,306.69,1778.70,1,1
2019-6-3T0:6:19:292,340.57,1564.64,1,1
2019-6-3T0:6:19:398,296.30,1533.84,1,1
2019-6-3T0:6:19:503,309.08,1572.34,1,1
2019-6-3T0:6:19:609,296.53,1509.20,1,1
2019-6-3T0:6:19:715,295.30,1509.20,1,1
2019-6-3T0:6:19:821,310.70,1532.30,1,1
2019-6-3T0:6:19:926,297.22,1509.20,1,1
2019-6-3T0:6:20:32,313.54,1600.06,1,1
2019-6-3T0:6:20:138,311.08,1592.36,1,1
2019-6-3T0:6:20:244,308.85,1580.04,1,1
2019-6-3T0:6:20:349,312.39,1593.90,1,1
2019-6-3T0:6:20:455,313.77,1587.74,1,1
2019-6-3T0:6:20:560,348.27,1576.96,1,1
2019-6-3T0:6:20:666,304.30,1553.86,1,1
2019-6-3T0:6:20:772,308.92,1730.96,1,1
2019-6-3T0:6:20:877,304.38,1667.82,1,1
2019-6-3T0:6:20:983,304.54,1632.40,1,1
2019-6-3T0:6:21:89,406.10,2209.90,1,1
2019-6-3T0:6:21:194,304.00,1761.76,1,1
2019-6-3T0:6:21:300,306.23,1518.44,1,1
2019-6-3T0:6:21:406,306.23,1587.74,1,1
2019-6-3T0:6:21:511,304.54,1552.32,1,1
2019-6-3T0:6:21:617,305.54,1556.94,1,1
2019-6-3T0:6:21:722,299.53,1532.30,1,1
2019-6-3T0:6:21:828,297.91,1524.60,1,1
2019-6-3T0:6:21:934,308.23,1675.52,1,1
2019-6-3T0:6:22:39,295.14,1513.82,1,1
2019-6-3T0:6:22:145,329.02,1589.28,1,1
2019-6-3T0:6:22:251,307.15,1596.98,1,1
2019-6-3T0:6:22:356,309.23,1632.40,1,1
2019-6-3T0:6:22:462,306.31,1584.66,1,1
2019-6-3T0:6:22:568,308.00,1710.94,1,1
2019-6-3T0:6:22:673,341.11,1576.96,1,1
2019-6-3T0:6:22:779,295.60,1509.20,1,1
2019-6-3T0:6:22:885,297.14,1510.74,1,1
2019-6-3T0:6:22:990,297.45,1524.60,1,1
2019-6-3T0:6:23:96,310.54,1670.90,1,1
2019-6-3T0:6:23:202,315.39,1589.28,1,1
2019-6-3T0:6:23:307,330.33,1632.40,1,1
2019-6-3T0:6:23:413,296.99,1529.22,1,1
2019-6-3T0:6:23:518,300.53,1544.62,1,1
2019-6-3T0:6:23:624,304.00,1581.58,1,1
2019-6-3T0:6:23:730,296.45,1510.74,1,1
2019-6-3T0:6:23:835,308.08,1560.02,1,1
2019-6-3T0:6:23:941,291.83,1544.62,1,1
2019-6-3T0:6:24:47,306.54,1553.86,1,1
2019-6-3T0:6:24:152,300.68,1536.92,1,1
2019-6-3T0:6:24:258,299.91,1552.32,1,1
2019-6-3T0:6:24:364,300.30,1526.14,1,1
2019-6-3T0:6:24:469,313.70,1607.76,1,1
2019-6-3T0:6:24:575,299.22,1524.60,1,1
2019-6-3T0:6:24:681,298.99,1526.14,1,1
2019-6-3T0:6:24:786,295.99,1489.18,1,1
2019-6-3T0:6:24:892,304.54,1552.32,1,1
2019-6-3T0:6:24:997,356.66,1803.34,1,1
2019-6-3T0:6:25:103,303.61,1549.24,1,1
2019-6-3T0:6:25:209,307.31,1690.92,1,1
2019-6-3T0:6:25:315,306.92,1712.48,1,1
2019-6-3T0:6:25:420,342.50,1581.58,1,1
2019-6-3T0:6:25:526,332.79,1857.24,1,1
2019-6-3T0:6:25:632,330.71,1683.22,1,1
2019-6-3T0:6:25:738,328.79,1775.62,1,1
2019-6-3T0:6:25:843,324.02,1647.80,1,1
2019-6-3T0:6:25:949,325.48,1650.88,1,1
2019-6-3T0:6:26:55,319.24,1635.48,1,1
2019-6-3T0:6:26:160,321.40,1617.00,1,1
2019-6-3T0:6:26:266,293.76,1524.60,1,1
2019-6-3T0:6:26:371,292.29,1498.42,1,1
2019-6-3T0:6:26:477,342.19,1584.66,1,1
2019-6-3T0:6:26:583,294.29,1509.20,1,1
2019-6-3T0:6:26:688,310.23,1700.16,1,1
2019-6-3T0:6:26:794,293.83,1526.14,1,1
2019-6-3T0:6:26:899,320.70,1609.30,1,1
2019-6-3T0:6:27:5,293.91,1526.14,1,1
2019-6-3T0:6:27:111,300.61,1576.96,1,1
2019-6-3T0:6:27:216,304.84,1576.96,1,1
2019-6-3T0:6:27:322,308.69,1560.02,1,1
2019-6-3T0:6:27:428,306.54,1564.64,1,1
2019-6-3T0:6:27:533,304.38,1544.62,1,1
2019-6-3T0:6:27:639,301.99,1533.84,1,1
2019-6-3T0:6:27:745,305.84,1640.10,1,1
2019-6-3T0:6:27:850,299.84,1569.26,1,1
2019-6-3T0:6:27:956,359.67,2228.38,1,1
2019-6-3T0:6:28:62,301.30,1758.68,1,1
2019-6-3T0:6:28:167,305.30,1581.58,1,1
2019-6-3T0:6:28:273,302.15,1538.46,1,1
2019-6-3T0:6:28:379,308.85,1541.54,1,1
2019-6-3T0:6:28:484,297.14,1526.14,1,1
2019-6-3T0:6:28:590,292.45,1501.50,1,1
2019-6-3T0:6:28:696,297.53,1513.82,1,1
2019-6-3T0:6:28:801,294.91,1506.12,1,1
2019-6-3T0:6:28:907,311.85,1593.90,1,1
2019-6-3T0:6:29:12,295.60,1510.74,1,1
2019-6-3T0:6:29:118,308.85,1581.58,1,1
2019-6-3T0:6:29:223,305.61,1549.24,1,1
2019-6-3T0:6:29:329,294.52,1700.16,1,1
2019-6-3T0:6:29:435,307.15,1552.32,1,1
2019-6-3T0:6:29:540,309.92,1720.18,1,1
2019-6-3T0:6:29:646,293.83,1496.88,1,1
2019-6-3T0:6:29:751,297.14,1524.60,1,1
2019-6-3T0:6:29:857,302.92,1501.50,1,1
2019-6-3T0:6:29:963,295.14,1513.82,1,1
2019-6-3T0:6:30:68,314.70,1609.30,1,1
2019-6-3T0:6:30:174,311.85,1561.56,1,1
2019-6-3T0:6:30:280,308.85,1546.16,1,1
2019-6-3T0:6:30:386,309.39,1566.18,1,1
2019-6-3T0:6:30:492,300.15,1572.34,1,1
2019-6-3T0:6:30:597,296.45,1496.88,1,1
2019-6-3T0:6:30:703,302.84,1536.92,1,1
2019-6-3T0:6:30:809,318.39,1620.08,1,1
2019-6-3T0:6:30:914,305.92,1572.34,1,1
2019-6-3T0:6:31:20,295.53,1501.50,1,1
2019-6-3T0:6:31:125,304.61,1754.06,1,1
2019-6-3T0:6:31:231,330.41,1552.32,1,1
2019-6-3T0:6:31:337,314.70,1664.74,1,1
2019-6-3T0:6:31:442,323.25,1589.28,1,1
2019-6-3T0:6:31:548,308.08,1637.02,1,1
2019-6-3T0:6:31:654,335.03,1584.66,1,1
2019-6-3T0:6:31:759,305.92,1663.20,1,1
2019-6-3T0:6:31:865,324.94,1576.96,1,1
2019-6-3T0:6:31:970,333.72,1569.26,1,1
2019-6-3T0:6:32:76,303.23,1584.66,1,1
2019-6-3T0:6:32:182,268.50,1382.92,0,0
2019-6-3T0:6:33:187,290.83,1493.80,0,0
2019-6-3T0:6:34:193,269.96,1655.50,0,0
2019-6-3T0:6:35:199,311.31,1524.60,1,1
2019-6-3T0:6:35:305,293.76,2006.62,1,1
2019-6-3T0:6:35:410,444.44,1841.84,1,1
2019-6-3T0:6:35:516,373.68,1580.04,1,1
2019-6-3T0:6:35:622,316.78,1580.04,1,1
2019-6-3T0:6:35:727,424.19,2131.36,1,1
2019-6-3T0:6:35:833,422.58,2149.84,1,1
2019-6-3T0:6:35:939,424.35,2159.08,1,1
2019-6-3T0:6:36:44,422.81,2157.54,1,1
2019-6-3T0:6:36:150,507.43,2086.70,1,1
2019-6-3T0:6:36:256,294.29,1504.58,0,0
2019-6-3T0:6:37:261,270.12,1384.46,0,0
2019-6-3T0:6:38:267,272.43,1652.42,0,0
2019-6-3T0:6:39:273,408.56,2099.02,1,1
2019-6-3T0:6:39:379,410.18,2117.50,1,1
2019-6-3T0:6:39:484,410.26,2082.08,1,1
2019-6-3T0:6:39:590,426.27,2071.30,1,1
2019-6-3T0:6:39:695,411.95,2075.92,1,1
2019-6-3T0:6:39:801,408.79,2097.48,1,1
2019-6-3T0:6:39:907,412.80,2094.40,1,1
2019-6-3T0:6:40:12,408.48,2091.32,1,1
2019-6-3T0:6:40:118,416.26,2083.62,1,1
2019-6-3T0:6:40:224,455.45,2069.76,1,1
2019-6-3T0:6:40:330,417.80,2097.48,1,1
2019-6-3T0:6:40:435,409.56,2062.06,1,1
2019-6-3T0:6:40:541,420.50,2249.94,1,1
2019-6-3T0:6:40:647,415.88,2099.02,1,1
2019-6-3T0:6:40:752,411.72,2082.08,1,1
2019-6-3T0:6:40:858,411.10,2106.72,1,1
2019-6-3T0:6:40:964,439.98,2134.44,1,1
2019-6-3T0:6:41:69,475.40,2117.50,1,1
2019-6-3T0:6:41:175,408.25,2097.48,1,1
2019-6-3T0:6:41:281,411.18,2075.92,1,1
2019-6-3T0:6:41:386,410.79,2083.62,1,1
2019-6-3T0:6:41:492,410.95,2103.64,1,1
2019-6-3T0:6:41:598,414.49,2308.46,1,1
2019-6-3T0:6:41:703,409.79,2071.30,1,1
2019-6-3T0:6:41:809,410.26,2086.70,1,1
2019-6-3T0:6:41:914,411.49,2075.92,1,1
2019-6-3T0:6:42:20,431.58,2097.48,1,1
2019-6-3T0:6:42:126,410.87,2276.12,1,1
2019-6-3T0:6:42:231,410.87,2260.72,1,1
2019-6-3T0:6:42:337,409.79,2233.00,1,1
2019-6-3T0:6:42:443,411.49,2082.08,1,1
2019-6-3T0:6:42:548,444.06,2111.34,1,1
2019-6-3T0:6:42:654,427.50,2086.70,1,1
2019-6-3T0:6:42:760,437.28,2131.36,1,1
2019-6-3T0:6:42:865,411.87,2082.08,1,1
2019-6-3T0:6:42:971,420.88,2079.00,1,1
2019-6-3T0:6:43:77,420.88,2102.10,1,1
2019-6-3T0:6:43:182,412.80,2091.32,1,1
2019-6-3T0:6:43:288,412.10,2091.32,1,1
2019-6-3T0:6:43:394,410.79,2117.50,1,1
2019-6-3T0:6:43:499,409.87,2089.78,1,1
2019-6-3T0:6:43:605,411.56,2217.60,1,1
2019-6-3T0:6:43:711,417.88,2082.08,1,1
2019-6-3T0:6:43:817,415.57,2094.40,1,1
2019-6-3T0:6:43:922,411.49,2083.62,1,1
2019-6-3T0:6:44:28,439.59,2086.70,1,1
2019-6-3T0:6:44:134,409.49,2071.30,1,1
2019-6-3T0:6:44:239,411.10,2082.08,1,1
2019-6-3T0:6:44:345,412.80,2103.64,1,1
2019-6-3T0:6:44:450,410.95,2074.38,1,1
2019-6-3T0:6:44:556,411.80,2086.70,1,1
2019-6-3T0:6:44:662,412.41,2074.38,1,1
2019-6-3T0:6:44:767,411.87,2109.80,1,1
2019-6-3T0:6:44:873,409.02,2097.48,1,1
2019-6-3T0:6:44:978,410.79,2296.14,1,1
2019-6-3T0:6:45:84,411.49,2075.92,1,1
2019-6-3T0:6:45:190,420.19,2083.62,1,1
2019-6-3T0:6:45:296,411.95,2089.78,1,1
2019-6-3T0:6:45:402,409.87,2089.78,1,1
2019-6-3T0:6:45:507,434.97,2126.74,1,1
2019-6-3T0:6:45:613,409.26,2075.92,1,1
2019-6-3T0:6:45:719,412.10,2083.62,1,1
2019-6-3T0:6:45:825,410.49,2074.38,1,1
2019-6-3T0:6:45:931,449.91,2083.62,1,1
2019-6-3T0:6:46:37,411.26,2119.04,1,1
2019-6-3T0:6:46:142,424.81,2075.92,1,1
2019-6-3T0:6:46:248,411.72,2086.70,1,1
2019-6-3T0:6:46:354,412.49,2114.42,1,1
2019-6-3T0:6:46:459,411.56,2129.82,1,1
2019-6-3T0:6:46:565,423.58,2283.82,1,1
2019-6-3T0:6:46:671,406.79,2079.00,1,1
2019-6-3T0:6:46:776,410.72,2082.08,1,1
2019-6-3T0:6:46:882,409.41,2328.48,1,1
2019-6-3T0:6:46:988,413.49,2131.36,1,1
2019-6-3T0:6:47:93,412.18,2094.40,1,1
2019-6-3T0:6:47:199,441.06,2248.40,1,1
2019-6-3T0:6:47:305,342.80,1738.66,1,1
2019-6-3T0:6:47:410,442.21,1801.80,1,1
2019-6-3T0:6:47:516,370.99,1734.04,1,1
2019-6-3T0:6:47:622,459.84,2291.52,1,1
2019-6-3T0:6:47:728,314.01,1706.32,1,1
2019-6-3T0:6:47:833,319.09,1627.78,1,1
2019-6-3T0:6:47:939,321.09,1627.78,1,1
2019-6-3T0:6:48:45,319.01,1627.78,1,1
2019-6-3T0:6:48:151,319.93,1609.30,1,1
2019-6-3T0:6:48:256,320.63,1629.32,1,1
2019-6-3T0:6:48:362,359.59,1687.84,1,1
2019-6-3T0:6:48:467,324.32,1849.54,1,1
2019-6-3T0:6:48:573,321.24,1629.32,1,1
2019-6-3T0:6:48:679,323.94,1650.88,1,1
2019-6-3T0:6:48:784,322.09,1643.18,1,1
2019-6-3T0:6:48:890,326.40,1627.78,1,1
2019-6-3T0:6:48:996,324.79,1670.90,1,1
2019-6-3T0:6:49:101,320.09,1680.14,1,1
2019-6-3T0:6:49:207,393.32,1660.12,1,1
2019-6-3T0:6:49:313,319.24,1624.70,1,1
2019-6-3T0:6:49:418,321.09,1643.18,1,1
2019-6-3T0:6:49:524,322.63,1643.18,1,1
2019-6-3T0:6:49:630,330.95,1652.42,1,1
2019-6-3T0:6:49:735,321.32,1727.88,1,1
2019-6-3T0:6:49:841,354.74,1643.18,1,1
2019-6-3T0:6:49:947,319.32,1623.16,1,1
2019-6-3T0:6:50:52,324.63,1652.42,1,1
2019-6-3T0:6:50:158,324.48,1643.18,1,1
2019-6-3T0:6:50:264,319.09,1623.16,1,1
2019-6-3T0:6:50:369,321.48,1670.90,1,1
